Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Terrorist Death Type : Suicide,Attack method: Armed Assault,"{""coefficient"": 0.6571, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age: 51-99 ,Attack method: Armed Assault,"{""coefficient"": 0.64641, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Terrorist Death Type : Killed,Attack method: Armed Assault,"{""coefficient"": 0.64444, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age 100+,Attack method: Armed Assault,"{""coefficient"": 0.64641, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 11-20 ,Attack method: Armed Assault,"{""coefficient"": 0.54928, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.87872, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age: 51-99 ,Attack method: Armed Assault,"{""coefficient"": 0.71988, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 6-10 ,Attack method: Armed Assault,"{""coefficient"": 0.63753, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,Attack method: Armed Assault,"{""coefficient"": 0.81896, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age: 51-99 ,Attack method: Armed Assault,"{""coefficient"": 0.54928, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 6-10 ,Attack method: Armed Assault,"{""coefficient"": 0.81441, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,Attack method: Armed Assault,"{""coefficient"": 0.6122, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.80017, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age : 11-20 ,Attack method: Armed Assault,"{""coefficient"": 0.81441, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Killed,Attack method: Armed Assault,"{""coefficient"": 0.8142, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.61091, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age : 11-20 ,Attack method: Armed Assault,"{""coefficient"": 0.54312, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,Attack method: Armed Assault,"{""coefficient"": 0.66351, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.69184, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age : 21-50 ,Attack method: Armed Assault,"{""coefficient"": 0.57702, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age :  1-5,Attack method: Armed Assault,"{""coefficient"": 0.66351, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age 100+,Attack method: Armed Assault,"{""coefficient"": 0.64444, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 21-50 ,Attack method: Armed Assault,"{""coefficient"": 0.81896, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 6-10 ,Attack method: Armed Assault,"{""coefficient"": 0.8142, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age: 51-99 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.67675, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,"{""coefficient"": 0.63384, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age 100+,Attack method: Bombing/Explosion,"{""coefficient"": 0.67675, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 11-20 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.64294, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.56411, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.6317, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age: 51-99 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.77456, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 6-10 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.72213, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,"{""coefficient"": 0.84526, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorism deaths,Attack method: Bombing/Explosion,"{""coefficient"": 0.90498, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Armed Assault,Attack method: Bombing/Explosion,"{""coefficient"": 0.53179, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 21-50 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.88185, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age :  1-5,Attack method: Bombing/Explosion,"{""coefficient"": 0.67287, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.76401, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.67126, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age : 21-50 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.72213, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age :  1-5,Attack method: Bombing/Explosion,"{""coefficient"": 0.83949, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.7941, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.67621, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age : 21-50 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.51255, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age : 6-10 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.83949, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.75593, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.68942, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age 100+,Attack method: Bombing/Explosion,"{""coefficient"": 0.63384, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 21-50 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.84526, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 6-10 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.89787, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist attacks,Death Age 100+,"{""coefficient"": 0.58529, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Hostage Taking (Kidnapping),Death Age 100+,"{""coefficient"": 0.59504, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Bombing/Explosion,Death Age 100+,"{""coefficient"": 0.52286, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age : 11-20 ,Death Age 100+,"{""coefficient"": 0.66946, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Death Age :  1-5,Death Age 100+,"{""coefficient"": 0.57738, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Terrorist Death Type : Killed,Death Age 100+,"{""coefficient"": 0.64468, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorism deaths,Death Age 100+,"{""coefficient"": 0.91779, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Facility/Infrastructure Attack,Death Age 100+,"{""coefficient"": 0.62638, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Assassination,Death Age 100+,"{""coefficient"": 0.63243, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Bombing/Explosion,Death Age 100+,"{""coefficient"": 0.73557, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 11-20 ,Death Age 100+,"{""coefficient"": 0.93569, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age :  1-5,Death Age 100+,"{""coefficient"": 0.81794, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,Death Age 100+,"{""coefficient"": 0.88877, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorism deaths,Death Age 100+,"{""coefficient"": 0.9608, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Unarmed Assault,Death Age 100+,"{""coefficient"": 0.52958, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Hostage Taking (Kidnapping),Death Age 100+,"{""coefficient"": 0.82871, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Armed Assault,Death Age 100+,"{""coefficient"": 0.82608, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age: 51-99 ,Death Age 100+,"{""coefficient"": 0.66946, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 6-10 ,Death Age 100+,"{""coefficient"": 0.94043, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,Death Age 100+,"{""coefficient"": 0.68671, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist attacks,Death Age 100+,"{""coefficient"": 0.90938, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Hijacking,Death Age 100+,"{""coefficient"": 0.52102, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Unarmed Assault,Death Age 100+,"{""coefficient"": 0.5349, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Hostage Taking (Kidnapping),Death Age 100+,"{""coefficient"": 0.86221, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Armed Assault,Death Age 100+,"{""coefficient"": 0.89507, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age: 51-99 ,Death Age 100+,"{""coefficient"": 0.59058, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age : 11-20 ,Death Age 100+,"{""coefficient"": 0.94043, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Suicide,Death Age 100+,"{""coefficient"": 0.59146, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist attacks,Death Age 100+,"{""coefficient"": 0.98161, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Hijacking,Death Age 100+,"{""coefficient"": 0.51972, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Unarmed Assault,Death Age 100+,"{""coefficient"": 0.56341, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Hostage Taking (Kidnapping),Death Age 100+,"{""coefficient"": 0.87276, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Armed Assault,Death Age 100+,"{""coefficient"": 0.92188, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age: 51-99 ,Death Age 100+,"{""coefficient"": 0.57738, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age : 11-20 ,Death Age 100+,"{""coefficient"": 0.88831, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,Death Age 100+,"{""coefficient"": 0.71066, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist attacks,Death Age 100+,"{""coefficient"": 0.66269, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Kidnapping),Death Age 100+,"{""coefficient"": 0.58763, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Bombing/Explosion,Death Age 100+,"{""coefficient"": 0.74266, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age : 21-50 ,Death Age 100+,"{""coefficient"": 0.65315, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age : 6-10 ,Death Age 100+,"{""coefficient"": 0.59146, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist Death Type : Killed,Death Age 100+,"{""coefficient"": 0.5136, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Terrorism deaths,Death Age 100+,"{""coefficient"": 0.97115, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),Death Age 100+,"{""coefficient"": 0.61072, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Facility/Infrastructure Attack,Death Age 100+,"{""coefficient"": 0.73622, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Assassination,Death Age 100+,"{""coefficient"": 0.77272, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,Death Age 100+,"{""coefficient"": 0.81535, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 21-50 ,Death Age 100+,"{""coefficient"": 0.88877, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}"
