Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 21-50 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44264, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.49537, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.35412, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age 100+,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.49257, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.21086, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.23072, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.49286, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.30078, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.3831, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.35671, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44264, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.39356, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.40668, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44241, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.30387, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.39248, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.38761, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,"{""coefficient"": 0.42812, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age: 51-99 ,Attack method: Unarmed Assault,"{""coefficient"": 0.48192, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.45167, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,"{""coefficient"": 0.42649, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),Attack method: Unarmed Assault,"{""coefficient"": 0.4763, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.35633, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,"{""coefficient"": 0.42812, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.34731, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.10597, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Terrorist attacks,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.48346, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.27864, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.15704, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Armed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.44895, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age 100+,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.09868, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 21-50 ,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.28666, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 6-10 ,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.41025, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Terrorist Death Type : Suicide,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.09348, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.24021, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.09747, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age 100+,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.47509, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hostage Taking (Barricade Incident),Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.18031, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Assassination,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.35215, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age: 51-99 ,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.48148, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.37596, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.04408, ""p value"": 1e-05, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Armed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.47509, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age :  1-5,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.41828, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.2241, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Assassination,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.21938, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.3222, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.122, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.27608, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.13793, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.25546, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.10829, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.16884, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Unarmed Assault,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.1143, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age :  1-5,Death Age 100+,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.41828, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Barricade Incident),Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.17209, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Assassination,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.09348, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.28777, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Assassination,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.41219, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Hijacking,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.37945, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Unarmed Assault,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.33934, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age 100+,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": -0.0276, ""p value"": 0.00464, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 21-50 ,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.17386, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 6-10 ,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.43212, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Assassination,Terrorist Death Type : Killed,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.44013, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hijacking,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.14041, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Unarmed Assault,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.2225, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age 100+,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.1085, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Death Age : 21-50 ,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.23659, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Armed Assault,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.03627, ""p value"": 0.0002, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hostage Taking (Barricade Incident),Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.06156, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.23927, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age 100+,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.12723, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age : 21-50 ,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.29938, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age : 6-10 ,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.48499, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Terrorist attacks,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.09056, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Hostage Taking (Barricade Incident),Attack method: Hostage Taking (Kidnapping),"{""coefficient"": -0.00292, ""p value"": 0.76464, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": -0.07648, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Attack method: Armed Assault,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.1085, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age : 11-20 ,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.37145, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}"
Terrorist Attacks Dataset,Death Age 100+,Death Age :  1-5,Attack method: Hostage Taking (Kidnapping),"{""coefficient"": 0.03787, ""p value"": 0.0001, ""conclusion"": ""Not strongly correlated""}"
