Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient,question,difficulty
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.30078, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Attack method: Hostage Taking (Barricade Incident), how do Attack method: Unarmed Assault and Death Age: 51-99  relate to each other?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age : 11-20 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.39356, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Attack method: Unarmed Assault and Death Age : 11-20  considering Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44241, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After neutralizing the effect of Attack method: Hostage Taking (Barricade Incident), how do Attack method: Unarmed Assault and Death Age :  1-5 relate to each other?",medium
Terrorist Attacks Dataset,Attack method: Unarmed Assault,Terrorist Death Type : Killed,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.38761, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Attack method: Hostage Taking (Barricade Incident) removed, how are Attack method: Unarmed Assault and Terrorist Death Type : Killed related?",medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.4355, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Attack method: Hostage Taking (Barricade Incident) is controlled for, what remains the relationship between Attack method: Facility/Infrastructure Attack and Death Age: 51-99 ?",medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Suicide,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.39248, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Attack method: Facility/Infrastructure Attack on Terrorist Death Type : Suicide with Attack method: Hostage Taking (Barricade Incident) taken into consideration?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.45079, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After minimizing the influence of Attack method: Hostage Taking (Barricade Incident), what correlation exists between Attack method: Hostage Taking (Kidnapping) and Attack method: Assassination?",medium
Terrorist Attacks Dataset,Attack method: Assassination,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44092, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Attack method: Hostage Taking (Barricade Incident) is fixed, how do Attack method: Assassination and Attack method: Unarmed Assault correlate?",medium
Terrorist Attacks Dataset,Attack method: Assassination,Death Age 100+,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.23072, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Attack method: Hostage Taking (Barricade Incident) change the relationship between Attack method: Assassination and Death Age 100+?,medium
Terrorist Attacks Dataset,Attack method: Assassination,Death Age : 21-50 ,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44264, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Attack method: Assassination and Death Age : 21-50  considering Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Attack method: Armed Assault,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.49537, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Attack method: Armed Assault and Attack method: Hijacking after Attack method: Hostage Taking (Barricade Incident) is considered?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.35412, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Attack method: Bombing/Explosion and Attack method: Hijacking considering Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Death Age 100+,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.49257, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does the relationship between Attack method: Bombing/Explosion and Death Age 100+ manifest when isolating Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.21086, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Death Age 100+ and Attack method: Unarmed Assault considering Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.23072, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Attack method: Hostage Taking (Barricade Incident) change the relationship between Death Age 100+ and Attack method: Assassination?,medium
Terrorist Attacks Dataset,Death Age 100+,Death Age :  1-5,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.49286, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Death Age 100+ and Death Age :  1-5 considering Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.30078, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Death Age: 51-99  on Attack method: Unarmed Assault with Attack method: Hostage Taking (Barricade Incident) taken into consideration?,medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.3831, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Attack method: Hostage Taking (Barricade Incident), what is the relationship between Death Age: 51-99  and Attack method: Assassination?",medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.35671, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the nature of the relationship between Death Age : 21-50  and Attack method: Unarmed Assault after Attack method: Hostage Taking (Barricade Incident) is considered?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Assassination,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44264, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the partial correlation between Death Age : 21-50  and Attack method: Assassination considering Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.39356, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Attack method: Hostage Taking (Barricade Incident), what is the relationship between Death Age : 11-20  and Attack method: Unarmed Assault?",medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.40668, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does Death Age : 6-10  correlate with Attack method: Unarmed Assault when Attack method: Hostage Taking (Barricade Incident) is held constant?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.44241, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack method: Hostage Taking (Barricade Incident), how do Death Age :  1-5 and Attack method: Unarmed Assault interact?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hijacking,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.30387, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With Attack method: Hostage Taking (Barricade Incident) controlled, what is the correlation strength between Terrorist Death Type : Suicide and Attack method: Hijacking?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Facility/Infrastructure Attack,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.39248, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","With the influence of Attack method: Hostage Taking (Barricade Incident) removed, how are Terrorist Death Type : Suicide and Attack method: Facility/Infrastructure Attack related?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Unarmed Assault,Attack method: Hostage Taking (Barricade Incident),"{""coefficient"": 0.38761, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After Attack method: Hostage Taking (Barricade Incident) is controlled for, what remains the relationship between Terrorist Death Type : Killed and Attack method: Unarmed Assault?",medium
Terrorist Attacks Dataset,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Suicide,Attack method: Unarmed Assault,"{""coefficient"": 0.42812, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Attack method: Unarmed Assault, what is the relationship between Attack method: Facility/Infrastructure Attack and Terrorist Death Type : Suicide?",medium
Terrorist Attacks Dataset,Attack method: Assassination,Death Age: 51-99 ,Attack method: Unarmed Assault,"{""coefficient"": 0.48192, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What connection exists between Attack method: Assassination and Death Age: 51-99  upon controlling for Attack method: Unarmed Assault?,medium
Terrorist Attacks Dataset,Attack method: Bombing/Explosion,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.45167, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack method: Unarmed Assault, how do Attack method: Bombing/Explosion and Attack method: Hijacking interact?",medium
Terrorist Attacks Dataset,Death Age 100+,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,"{""coefficient"": 0.42649, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After factoring in Attack method: Unarmed Assault, how do Death Age 100+ and Attack method: Facility/Infrastructure Attack interact?",medium
Terrorist Attacks Dataset,Death Age: 51-99 ,Attack method: Hostage Taking (Barricade Incident),Attack method: Unarmed Assault,"{""coefficient"": 0.4763, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",How does controlling for Attack method: Unarmed Assault change the relationship between Death Age: 51-99  and Attack method: Hostage Taking (Barricade Incident)?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Hijacking,Attack method: Unarmed Assault,"{""coefficient"": 0.35633, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","After controlling for Attack method: Unarmed Assault, what is the relationship between Terrorist Death Type : Suicide and Attack method: Hijacking?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Attack method: Facility/Infrastructure Attack,Attack method: Unarmed Assault,"{""coefficient"": 0.42812, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}",What is the impact of Terrorist Death Type : Suicide on Attack method: Facility/Infrastructure Attack with Attack method: Unarmed Assault taken into consideration?,medium
Terrorist Attacks Dataset,Attack method: Hostage Taking (Kidnapping),Attack method: Hijacking,Attack method: Facility/Infrastructure Attack,"{""coefficient"": 0.34731, ""p value"": 0.0, ""conclusion"": ""Not strongly correlated""}","When Attack method: Facility/Infrastructure Attack is fixed, how do Attack method: Hostage Taking (Kidnapping) and Attack method: Hijacking correlate?",medium
