Dataset Name,Column 1,Column 2,Control Column,Partial Correlation Coefficient,question,difficulty
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,Attack method: Armed Assault,"{""coefficient"": 0.6122, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Attack method: Armed Assault change the relationship between Death Age : 11-20  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.80017, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the nature of the relationship between Death Age : 6-10  and Terrorism deaths after Attack method: Armed Assault is considered?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Killed,Attack method: Armed Assault,"{""coefficient"": 0.8142, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the nature of the relationship between Death Age : 6-10  and Terrorist Death Type : Killed after Attack method: Armed Assault is considered?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.61091, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After Attack method: Armed Assault is controlled for, what remains the relationship between Death Age :  1-5 and Terrorism deaths?",medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,Attack method: Armed Assault,"{""coefficient"": 0.66351, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After factoring in Attack method: Armed Assault, how do Death Age :  1-5 and Terrorist Death Type : Suicide interact?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorism deaths,Attack method: Armed Assault,"{""coefficient"": 0.69184, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With Attack method: Armed Assault controlled, what is the correlation strength between Terrorist Death Type : Suicide and Terrorism deaths?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age : 21-50 ,Attack method: Armed Assault,"{""coefficient"": 0.57702, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","When Attack method: Armed Assault is fixed, how do Terrorist Death Type : Suicide and Death Age : 21-50  correlate?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Death Age :  1-5,Attack method: Armed Assault,"{""coefficient"": 0.66351, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After neutralizing the effect of Attack method: Armed Assault, how do Terrorist Death Type : Suicide and Death Age :  1-5 relate to each other?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age 100+,Attack method: Armed Assault,"{""coefficient"": 0.64444, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After Attack method: Armed Assault is controlled for, what remains the relationship between Terrorist Death Type : Killed and Death Age 100+?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 21-50 ,Attack method: Armed Assault,"{""coefficient"": 0.81896, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After neutralizing the effect of Attack method: Armed Assault, how do Terrorist Death Type : Killed and Death Age : 21-50  relate to each other?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 6-10 ,Attack method: Armed Assault,"{""coefficient"": 0.8142, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After neutralizing the effect of Attack method: Armed Assault, how do Terrorist Death Type : Killed and Death Age : 6-10  relate to each other?",medium
Terrorist Attacks Dataset,Death Age 100+,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,"{""coefficient"": 0.63384, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does the relationship between Death Age 100+ and Terrorist Death Type : Killed manifest when isolating Attack method: Bombing/Explosion?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.56411, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does Death Age : 21-50  correlate with Terrorist attacks when Attack method: Bombing/Explosion is held constant?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.6317, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does the relationship between Death Age : 21-50  and Attack method: Hostage Taking (Kidnapping) manifest when isolating Attack method: Bombing/Explosion?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,"{""coefficient"": 0.84526, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the nature of the relationship between Death Age : 21-50  and Terrorist Death Type : Killed after Attack method: Bombing/Explosion is considered?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorism deaths,Attack method: Bombing/Explosion,"{""coefficient"": 0.90498, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the impact of Death Age : 11-20  on Terrorism deaths with Attack method: Bombing/Explosion taken into consideration?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Attack method: Armed Assault,Attack method: Bombing/Explosion,"{""coefficient"": 0.53179, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With the influence of Attack method: Bombing/Explosion removed, how are Death Age : 11-20  and Attack method: Armed Assault related?",medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.76401, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After neutralizing the effect of Attack method: Bombing/Explosion, how do Death Age : 6-10  and Terrorist attacks relate to each other?",medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.67126, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Attack method: Bombing/Explosion change the relationship between Death Age : 6-10  and Attack method: Hostage Taking (Kidnapping)?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.7941, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",Is there a significant link between Death Age :  1-5 and Terrorist attacks when controlling for Attack method: Bombing/Explosion?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.67621, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With the influence of Attack method: Bombing/Explosion removed, how are Death Age :  1-5 and Attack method: Hostage Taking (Kidnapping) related?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Terrorist attacks,Attack method: Bombing/Explosion,"{""coefficient"": 0.75593, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After controlling for Attack method: Bombing/Explosion, what is the relationship between Terrorist Death Type : Killed and Terrorist attacks?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hostage Taking (Kidnapping),Attack method: Bombing/Explosion,"{""coefficient"": 0.68942, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does the relationship between Terrorist Death Type : Killed and Attack method: Hostage Taking (Kidnapping) manifest when isolating Attack method: Bombing/Explosion?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age 100+,Attack method: Bombing/Explosion,"{""coefficient"": 0.63384, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After minimizing the influence of Attack method: Bombing/Explosion, what correlation exists between Terrorist Death Type : Killed and Death Age 100+?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 21-50 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.84526, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After factoring in Attack method: Bombing/Explosion, how do Terrorist Death Type : Killed and Death Age : 21-50  interact?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 6-10 ,Attack method: Bombing/Explosion,"{""coefficient"": 0.89787, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does Terrorist Death Type : Killed correlate with Death Age : 6-10  when Attack method: Bombing/Explosion is held constant?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Terrorist attacks,Terrorist Death Type : Suicide,"{""coefficient"": 0.86095, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After minimizing the influence of Terrorist Death Type : Suicide, what correlation exists between Terrorist Death Type : Killed and Terrorist attacks?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Hijacking,Terrorist Death Type : Suicide,"{""coefficient"": 0.61798, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the nature of the relationship between Terrorist Death Type : Killed and Attack method: Hijacking after Terrorist Death Type : Suicide is considered?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Facility/Infrastructure Attack,Terrorist Death Type : Suicide,"{""coefficient"": 0.67361, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After Terrorist Death Type : Suicide is controlled for, what remains the relationship between Terrorist Death Type : Killed and Attack method: Facility/Infrastructure Attack?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Assassination,Terrorist Death Type : Suicide,"{""coefficient"": 0.71536, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After controlling for Terrorist Death Type : Suicide, what is the relationship between Terrorist Death Type : Killed and Attack method: Assassination?",medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Attack method: Bombing/Explosion,Terrorist Death Type : Suicide,"{""coefficient"": 0.70988, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the partial correlation between Terrorist Death Type : Killed and Attack method: Bombing/Explosion considering Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age: 51-99 ,Terrorist Death Type : Suicide,"{""coefficient"": 0.69723, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What connection exists between Terrorist Death Type : Killed and Death Age: 51-99  upon controlling for Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age : 11-20 ,Terrorist Death Type : Suicide,"{""coefficient"": 0.9291, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the partial correlation between Terrorist Death Type : Killed and Death Age : 11-20  considering Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Killed,Death Age :  1-5,Terrorist Death Type : Suicide,"{""coefficient"": 0.85496, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After factoring in Terrorist Death Type : Suicide, how do Terrorist Death Type : Killed and Death Age :  1-5 interact?",medium
University Rank Dataset,Teaching Score,Research Environment Score,Research Quality Score,"{""coefficient"": 0.9174, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for Research Quality Score change the relationship between Teaching Score and Research Environment Score?,medium
University Rank Dataset,Teaching Score,Research Environment Score,Industry Score,"{""coefficient"": 0.90665, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After Industry Score is controlled for, what remains the relationship between Teaching Score and Research Environment Score?",medium
University Rank Dataset,Research Environment Score,Teaching Score,International Outlook,"{""coefficient"": 0.90906, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",What is the impact of Research Environment Score on Teaching Score with International Outlook taken into consideration?,medium
Used Car Dataset,engine(cc),max_power(bhp),kms_driven,"{""coefficient"": -1.0, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","After neutralizing the effect of kms_driven, how do engine(cc) and max_power(bhp) relate to each other?",medium
Used Car Dataset,engine(cc),max_power(bhp),mileage(kmpl),"{""coefficient"": -1.0, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does engine(cc) correlate with max_power(bhp) when mileage(kmpl) is held constant?,medium
Used Car Dataset,max_power(bhp),engine(cc),mileage(kmpl),"{""coefficient"": -1.0, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}",How does controlling for mileage(kmpl) change the relationship between max_power(bhp) and engine(cc)?,medium
Used Car Dataset,price(in lakhs),engine(cc),mileage(kmpl),"{""coefficient"": 1.0, ""p value"": 0.0, ""conclusion"": ""Strongly correlated""}","With the influence of mileage(kmpl) removed, how are price(in lakhs) and engine(cc) related?",medium
