Dataset Name,Column 1,Column 2,Kolmogorov-Smirnov Test,question,difficulty
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 11-20 ,"{""p value"": 9e-05, ""conclusion"": ""Distribution significantly different""}",Is there a notable discrepancy in the distribution frequency of Death Age : 21-50  versus Death Age : 11-20 ?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 11-20 ,"{""p value"": 9e-05, ""conclusion"": ""Distribution significantly different""}",Can the Kolmogorov-Smirnov test reveal any disparities between the distributions of Death Age : 21-50  and Death Age : 11-20 ?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 6-10 ,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Do the distribution profiles of Death Age : 21-50  and Death Age : 6-10  differ significantly?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 6-10 ,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",What is the extent of distributional similarity of Death Age : 21-50  and Death Age : 6-10 ?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age : 6-10 ,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Is there a statistically significant difference in the data distribution of Death Age : 21-50  compared to Death Age : 6-10 ?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Is there a notable discrepancy in the distribution frequency of Death Age : 21-50  versus Death Age :  1-5?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How do the cumulative distributions of Death Age : 21-50  and Death Age :  1-5 compare?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How similar are the distribution of Death Age : 21-50  and Death Age :  1-5?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Suicide,"{""p value"": 0.00053, ""conclusion"": ""Distribution significantly different""}",How similar are the distribution of Death Age : 21-50  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Suicide,"{""p value"": 0.00053, ""conclusion"": ""Distribution significantly different""}",What is the extent of distributional similarity of Death Age : 21-50  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Suicide,"{""p value"": 0.00053, ""conclusion"": ""Distribution significantly different""}",Are there observable differences in the distribution shapes of Death Age : 21-50  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Can the Kolmogorov-Smirnov test reveal any disparities between the distributions of Death Age : 21-50  and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Are the data distributions in Death Age : 21-50  and Terrorist Death Type : Killed statistically indistinguishable?,medium
Terrorist Attacks Dataset,Death Age : 21-50 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Can we infer distributional equivalence of Death Age : 21-50  and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 6-10 ,"{""p value"": 0.00053, ""conclusion"": ""Distribution significantly different""}",Can we infer distributional equivalence of Death Age : 11-20  and Death Age : 6-10 ?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 6-10 ,"{""p value"": 0.00053, ""conclusion"": ""Distribution significantly different""}",Are there observable differences in the distribution shapes of Death Age : 11-20  and Death Age : 6-10 ?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age : 6-10 ,"{""p value"": 0.00053, ""conclusion"": ""Distribution significantly different""}",Do Death Age : 11-20  and Death Age : 6-10  follow the similar distribution curve?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Are the data distributions in Death Age : 11-20  and Death Age :  1-5 statistically indistinguishable?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",What is the extent of distributional similarity of Death Age : 11-20  and Death Age :  1-5?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How do the cumulative distributions of Death Age : 11-20  and Death Age :  1-5 compare?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Are there observable differences in the distribution shapes of Death Age : 11-20  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Can the Kolmogorov-Smirnov test reveal any disparities between the distributions of Death Age : 11-20  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Can we infer distributional equivalence of Death Age : 11-20  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",What is the extent of distributional similarity of Death Age : 11-20  and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Do the distribution profiles of Death Age : 11-20  and Terrorist Death Type : Killed differ significantly?,medium
Terrorist Attacks Dataset,Death Age : 11-20 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Is there a statistically significant difference in the data distribution of Death Age : 11-20  compared to Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Do the distribution profiles of Death Age : 6-10  and Death Age :  1-5 differ significantly?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How to assess the alignment of distributions in Death Age : 6-10  and Death Age :  1-5?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Death Age :  1-5,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",What is the extent of distributional similarity of Death Age : 6-10  and Death Age :  1-5?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Can the Kolmogorov-Smirnov test reveal any disparities between the distributions of Death Age : 6-10  and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Are the distributions of Death Age : 6-10  and Terrorist Death Type : Suicide closely aligned?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Do the distribution profiles of Death Age : 6-10  and Terrorist Death Type : Suicide differ significantly?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How do the cumulative distributions of Death Age : 6-10  and Terrorist Death Type : Killed compare?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Do Death Age : 6-10  and Terrorist Death Type : Killed follow the similar distribution curve?,medium
Terrorist Attacks Dataset,Death Age : 6-10 ,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",What is the extent of distributional similarity of Death Age : 6-10  and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Can we infer distributional equivalence of Death Age :  1-5 and Terrorist Death Type : Suicide?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Are the distributions of Death Age :  1-5 and Terrorist Death Type : Suicide similar?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Suicide,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Do the distribution profiles of Death Age :  1-5 and Terrorist Death Type : Suicide differ significantly?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Can the Kolmogorov-Smirnov test reveal any disparities between the distributions of Death Age :  1-5 and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How do the cumulative distributions of Death Age :  1-5 and Terrorist Death Type : Killed compare?,medium
Terrorist Attacks Dataset,Death Age :  1-5,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Is there a statistically significant difference in the data distribution of Death Age :  1-5 compared to Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Is there a statistically significant difference in the data distribution of Terrorist Death Type : Suicide compared to Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How similar are the distribution of Terrorist Death Type : Suicide and Terrorist Death Type : Killed?,medium
Terrorist Attacks Dataset,Terrorist Death Type : Suicide,Terrorist Death Type : Killed,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Is there a notable discrepancy in the distribution frequency of Terrorist Death Type : Suicide versus Terrorist Death Type : Killed?,medium
University Rank Dataset,Research Quality Score,Industry Score,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",How to assess the alignment of distributions in Research Quality Score and Industry Score?,medium
University Rank Dataset,Research Quality Score,Industry Score,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Are the data distributions in Research Quality Score and Industry Score statistically indistinguishable?,medium
University Rank Dataset,Research Quality Score,Industry Score,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",What is the extent of distributional similarity of Research Quality Score and Industry Score?,medium
University Rank Dataset,Research Quality Score,International Outlook,"{""p value"": 0.0, ""conclusion"": ""Distribution significantly different""}",Are the distributions of Research Quality Score and International Outlook similar?,medium
