index,Rank,Game Title,Platform,Year,Genre,Publisher,North America,Europe,Japan,Rest of World,Global,Review
1656,1657,LEGO Star Wars II: The Original Trilogy,GC,2006.0,Action,LucasArts,0.75,0.19,0.0,0.03,0.97,86.0
1657,1658,Red Dead Redemption: Undead Nightmare,PS3,2010.0,Action,Take-Two Interactive,0.36,0.39,0.06,0.16,0.97,88.0
1658,1659,Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007.0,Fighting,Atari,0.31,0.31,0.26,0.08,0.97,72.91
1659,1660,Medal of Honor: Underground,PS,2000.0,Shooter,Electronic Arts,0.54,0.37,0.0,0.06,0.97,82.0
1660,1661,Dark Cloud 2,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96,88.58
1661,1662,Grand Theft Auto: Chinatown Wars,PSP,2009.0,Adventure,Take-Two Interactive,0.25,0.44,0.03,0.25,0.96,83.0
1662,1663,Cars 2,DS,2011.0,Platform,Disney Interactive Studios,0.52,0.31,0.04,0.09,0.96,76.0
1663,1664,Jampack Summer '99,PS,1999.0,Misc,Sony Computer Entertainment,0.54,0.36,0.0,0.06,0.96,63.0
1664,1665,LEGO Harry Potter: Years 1-4,PS3,2010.0,Adventure,Warner Bros. Interactive Entertainment,0.43,0.38,0.0,0.16,0.96,82.0
1665,1666,Sonic the Hedgehog,X360,2006.0,Platform,Sega,0.4,0.46,0.0,0.11,0.96,60.0
1666,1667,Tamagotchi Connection: Corner Shop 2,DS,2006.0,Simulation,Namco Bandai Games,0.09,0.0,0.86,0.01,0.96,65.0
1667,1668,FIFA Soccer 10,Wii,2009.0,Sports,Electronic Arts,0.23,0.63,0.0,0.11,0.96,72.0
1668,1669,NCAA Football 12,X360,2011.0,Sports,Electronic Arts,0.89,0.0,0.0,0.07,0.96,78.0
1669,1670,Mortal Kombat Trilogy,N64,1996.0,Fighting,GT Interactive,0.72,0.22,0.0,0.02,0.96,77.0
1670,1671,NHL 2001,PS2,2000.0,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.96,81.0
1671,1672,Zoo Tycoon DS,DS,2005.0,Strategy,THQ,0.86,0.02,0.01,0.07,0.96,63.0
1672,1673,Shinobi,PS2,2002.0,Platform,Sega,0.36,0.28,0.22,0.09,0.96,71.74
1673,1674,Mortal Kombat: Deadly Alliance,XB,2002.0,Fighting,Midway Games,0.77,0.15,0.0,0.04,0.96,81.0
1674,1675,ESPN NBA 2K5,XB,2004.0,Sports,Global Star,0.88,0.04,0.0,0.04,0.95,84.15
1675,1676,WWE '13,X360,2012.0,Action,THQ,0.53,0.33,0.0,0.1,0.95,75.0
1676,1677,Wheel of Fortune,PS2,,Misc,Unknown,0.47,0.36,0.0,0.12,0.95,55.0
1677,1678,World Championship Poker,PS2,2004.0,Misc,Play It,0.8,0.03,0.0,0.13,0.95,60.22
1678,1679,Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,Adventure,Ubisoft,0.36,0.45,0.0,0.14,0.95,88.96
1679,1680,Junior Brain Trainer,DS,2008.0,Misc,GSP,0.22,0.64,0.0,0.09,0.95,70.0
1680,1681,Fallout: New Vegas,PC,2010.0,Role-Playing,Bethesda Softworks,0.51,0.32,0.0,0.12,0.95,83.65
1681,1682,SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003.0,Platform,THQ,0.74,0.19,0.0,0.03,0.95,76.0
1682,1683,Littlest Pet Shop: Winter,DS,2008.0,Simulation,Electronic Arts,0.57,0.2899999999999999,0.0,0.09,0.95,78.0
1683,1684,Wild ARMs,PS,1996.0,Role-Playing,Sony Computer Entertainment,0.26,0.17,0.46,0.06,0.95,78.89
1684,1685,Kessen,PS2,2000.0,Strategy,Electronic Arts,0.27,0.21,0.41,0.07,0.95,76.39
1685,1686,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,2003.0,Misc,Konami Digital Entertainment,0.68,0.25,0.0,0.02,0.95,77.0
1686,1687,NCAA Football 2000,PS,1999.0,Sports,Electronic Arts,0.53,0.36,0.0,0.06,0.95,78.0
1687,1688,Madden NFL 08,PS3,2007.0,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.95,77.0
1688,1689,Mega Man Star Force Dragon / Leo / Pegasus,DS,2006.0,Role-Playing,Capcom,0.38,0.0,0.53,0.03,0.94,61.0
1689,1690,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,2012.0,Action,Square Enix,0.0,0.0,0.94,0.0,0.94,75.0
1690,1691,Gangs of London,PSP,2006.0,Adventure,Sony Computer Entertainment,0.3,0.42,0.0,0.22,0.94,65.0
1691,1692,Killzone,PS2,2004.0,Shooter,Sony Computer Entertainment,0.79,0.03,0.0,0.13,0.94,74.0
1692,1693,Colin McRae Rally 04,PS2,2003.0,Racing,Codemasters,0.01,0.71,0.01,0.21,0.94,85.33
1693,1694,Ace Combat 6: Fires of Liberation,X360,2007.0,Simulation,Atari,0.64,0.02,0.22,0.06,0.94,81.59
1694,1695,The SpongeBob SquarePants Movie,GC,2004.0,Platform,THQ,0.73,0.19,0.0,0.03,0.94,70.9
1695,1696,Ace Combat X: Skies of Deception,PSP,2006.0,Simulation,Namco Bandai Games,0.36,0.28,0.12,0.18,0.94,76.09999999999998
1696,1697,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,1996.0,Misc,GT Interactive,0.52,0.36,0.0,0.06,0.94,73.0
1697,1698,Castlevania: Lament of Innocence,PS2,2003.0,Action,Konami Digital Entertainment,0.46,0.36,0.0,0.12,0.94,78.58
1698,1699,Bulletstorm,X360,2011.0,Shooter,Electronic Arts,0.56,0.28,0.01,0.09,0.94,84.55
1699,1700,Destroy All Humans!,PS2,2005.0,Adventure,THQ,0.78,0.03,0.0,0.13,0.94,75.95999999999998
1700,1701,MVP Baseball 2005,XB,2005.0,Sports,Electronic Arts,0.7,0.2,0.0,0.03,0.94,87.16
1701,1702,Ben 10: Alien Force,DS,2008.0,Action,Koch Media,0.64,0.21,0.0,0.09,0.94,61.75
1702,1703,SaGa Frontier 2,PS,1999.0,Role-Playing,Square,0.1,0.07,0.71,0.06,0.94,75.0
1703,1704,Midnight Club: LA Remix,PSP,2008.0,Racing,Take-Two Interactive,0.5,0.26,0.0,0.18,0.94,78.95999999999998
1704,1705,Haze,PS3,2008.0,Shooter,Ubisoft,0.47,0.3,0.02,0.14,0.94,59.0
1705,1706,NCAA Football 13,X360,2012.0,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94,68.0
1706,1707,MLB 2000,PS,1999.0,Sports,Sony Computer Entertainment,0.52,0.35,0.0,0.06,0.94,80.0
1707,1708,Bully,PS2,2006.0,Action,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94,87.48
1708,1709,Prince of Persia: The Sands of Time,XB,2003.0,Adventure,Ubisoft,0.57,0.33,0.0,0.04,0.94,89.0
1709,1710,Hot Shots Golf Fore!,PS2,2003.0,Sports,Sony Computer Entertainment,0.46,0.36,0.0,0.12,0.94,85.0
1710,1711,MLB 06: The Show,PS2,2006.0,Sports,Sony Computer Entertainment,0.78,0.03,0.0,0.13,0.94,89.0
1711,1712,NHL 2003,PS2,2002.0,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93,81.0
1712,1713,Monster Trucks / Quad Desert Fury Double Value!,GBA,2005.0,Racing,Majesco Entertainment,0.67,0.25,0.0,0.02,0.93,58.0
1713,1714,Tony Hawk's Pro Skater 4,XB,2002.0,Sports,Activision,0.59,0.3,0.0,0.04,0.93,87.0
1714,1715,Empire: Total War,PC,2009.0,Strategy,Sega,0.0,0.85,0.0,0.08,0.93,88.87
1715,1716,Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999.0,Platform,Activision,0.71,0.2,0.0,0.01,0.93,70.0
1716,1717,Teenage Mutant Ninja Turtles,GBA,,Platform,Unknown,0.67,0.25,0.0,0.02,0.93,69.0
1717,1718,MLB 07: The Show,PS2,2007.0,Sports,Sony Computer Entertainment,0.77,0.03,0.0,0.13,0.93,87.0
1718,1719,Inazuma Eleven 3: Sekai e no Chousen!! Bomber / Spark,DS,2010.0,Role-Playing,Level 5,0.0,0.0,0.93,0.0,0.93,56.0
1719,1720,SnoCross Championship Racing,PS,1999.0,Racing,Crave Entertainment,0.52,0.35,0.0,0.06,0.93,70.0
1720,1721,Uncharted: Golden Abyss,PSV,2011.0,Action,Sony Computer Entertainment,0.36,0.35,0.12,0.09,0.93,84.0
1721,1722,Teenage Mutant Ninja Turtles,PS2,2003.0,Platform,Konami Digital Entertainment,0.45,0.35,0.0,0.12,0.92,71.0
1722,1723,Top Gun: Combat Zones,PS2,2001.0,Simulation,Titus,0.45,0.35,0.0,0.12,0.92,56.0
1723,1724,007: The World is not Enough,PS,2000.0,Action,Electronic Arts,0.51,0.35,0.0,0.06,0.92,81.06999999999998
1724,1725,My Weight Loss Coach,DS,2008.0,Sports,Ubisoft,0.28,0.53,0.0,0.11,0.92,77.0
1725,1726,DiRT 2,PS3,2009.0,Racing,Codemasters,0.26,0.48,0.0,0.18,0.92,87.57
1726,1727,NHL 98,PS,1997.0,Sports,Electronic Arts,0.51,0.35,0.0,0.06,0.92,79.0
1727,1728,WWE '13,PS3,2012.0,Action,THQ,0.39,0.37,0.0,0.16,0.92,79.0
1728,1729,Space Jam,PS,1996.0,Sports,Acclaim Entertainment,0.51,0.35,0.0,0.06,0.92,56.0
1729,1730,NCAA Football 10,X360,2009.0,Sports,Electronic Arts,0.85,0.0,0.0,0.07,0.92,80.0
1730,1731,Knockout Kings 2000,N64,1999.0,Fighting,Electronic Arts,0.63,0.27,0.0,0.02,0.92,79.0
1731,1732,Tony Hawk: RIDE,Wii,2009.0,Sports,Activision,0.68,0.16,0.0,0.08,0.92,54.0
1732,1733,Dishonored,PS3,2012.0,Shooter,Bethesda Softworks,0.44,0.31,0.03,0.14,0.92,89.61
1733,1734,Toy Story 3: The Video Game,PS3,2010.0,Action,Disney Interactive Studios,0.44,0.34,0.0,0.14,0.92,78.0
1734,1735,Sonic Riders,GC,2006.0,Racing,Sega,0.71,0.18,0.0,0.03,0.92,63.46
1735,1736,Starsky & Hutch,PS2,2003.0,Racing,Empire Interactive,0.45,0.35,0.0,0.12,0.92,65.0
1736,1737,Tobal No.1,PS,1996.0,Fighting,Sony Computer Entertainment,0.12,0.08,0.66,0.06,0.92,82.81
1737,1738,The ICO & Shadow of the Colossus Collection,PS3,2011.0,Adventure,Sony Computer Entertainment,0.45,0.22,0.13,0.11,0.92,91.0
1738,1739,Sonic and the Black Knight,Wii,2009.0,Platform,Sega,0.5,0.31,0.01,0.09,0.92,71.0
1739,1740,Mario & Sonic at the London 2012 Olympic Games,3DS,2012.0,Sports,Sega,0.15,0.44,0.27,0.06,0.91,74.0
1740,1741,Gold's Gym: Dance Workout,Wii,2010.0,Sports,Ubisoft,0.56,0.26,0.0,0.09,0.91,60.0
1741,1742,Street Hoops,PS2,2002.0,Sports,Activision,0.45,0.35,0.0,0.12,0.91,65.0
1742,1743,Sonic & SEGA All-Stars Racing,DS,2010.0,Racing,Sega,0.39,0.42,0.0,0.1,0.91,80.0
1743,1744,Red Dead Redemption: Undead Nightmare,X360,2010.0,Action,Take-Two Interactive,0.44,0.35,0.02,0.09,0.91,87.0
1744,1745,Knockout Kings 2002,PS2,2002.0,Sports,Electronic Arts,0.45,0.35,0.0,0.12,0.91,76.28
1745,1746,Dragon's Dogma,PS3,2012.0,Adventure,Capcom,0.19,0.16,0.5,0.07,0.91,79.56999999999998
1746,1747,Disney Fairies: Tinker Bell and the Lost Treasure,DS,2009.0,Adventure,Disney Interactive Studios,0.5,0.3,0.02,0.09,0.91,40.0
1747,1748,Tokyo Xtreme Racer 3,PS2,2003.0,Racing,Crave Entertainment,0.35,0.27,0.21,0.09,0.91,64.64
1748,1749,de Blob,Wii,2008.0,Platform,THQ,0.46,0.35,0.0,0.1,0.91,81.12
1749,1750,Glover,N64,1998.0,Platform,Hasbro Interactive,0.72,0.17,0.0,0.01,0.91,62.0
1750,1751,Colin McRae Rally 2.0,PS,2000.0,Racing,Codemasters,0.02,0.8,0.02,0.07,0.91,88.82
1751,1752,SpongeBob SquarePants: The Yellow Avenger,PSP,2006.0,Action,THQ,0.55,0.21,0.0,0.16,0.91,67.0
1752,1753,Namco Museum,XB,,Misc,Unknown,0.77,0.11,0.0,0.04,0.91,64.05
1753,1754,Brutal Legend,X360,2009.0,Action,Electronic Arts,0.5799999999999998,0.24,0.0,0.09,0.91,81.59999999999998
1754,1755,LEGO Star Wars III: The Clone Wars,DS,2011.0,Action,LucasArts,0.5,0.32,0.0,0.09,0.91,76.0
1755,1756,Sonic Mega Collection Plus,XB,2004.0,Misc,Sega,0.61,0.26,0.0,0.04,0.91,76.27
1756,1757,LEGO Batman 2: DC Super Heroes,X360,2012.0,Action,Warner Bros. Interactive Entertainment,0.48,0.33,0.0,0.09,0.91,79.54
1757,1758,Sonic Free Riders,X360,2010.0,Racing,Sega,0.59,0.23,0.0,0.09,0.91,51.24
1758,1759,Medal of Honor: Warfighter,PS3,2012.0,Shooter,Electronic Arts,0.32,0.38,0.05,0.15,0.91,70.0
1759,1760,LEGO Harry Potter: Years 5-7,Wii,,Action,Warner Bros. Interactive Entertainment,0.52,0.3,0.0,0.09,0.91,79.0
1760,1761,Tiger Woods PGA Tour 2002,PS2,2002.0,Sports,Electronic Arts,0.44,0.35,0.0,0.12,0.9,83.95
1761,1762,Sonic Unleashed,PS3,2008.0,Platform,Sega,0.5,0.27,0.01,0.12,0.9,70.0
1762,1763,Your Shape: Fitness Evolved 2012,X360,2011.0,Sports,Ubisoft,0.53,0.28,0.0,0.09,0.9,80.0
1763,1764,AMF Bowling Pinbusters!,Wii,2007.0,Sports,Bethesda Softworks,0.83,0.0,0.0,0.07,0.9,30.5
1764,1765,FIFA Street,PS3,2012.0,Sports,Electronic Arts,0.06,0.63,0.0,0.21,0.9,76.70999999999998
1765,1766,Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,1996.0,Racing,ASCII Entertainment,0.0,0.0,0.9,0.0,0.9,70.0
1766,1767,MLB 2005,PS2,2004.0,Sports,Sony Computer Entertainment,0.44,0.35,0.0,0.12,0.9,78.0
1767,1768,Burnout Revenge,PS2,2005.0,Racing,Electronic Arts,0.75,0.03,0.0,0.12,0.9,93.32
1768,1769,Destruction Derby,PS,1995.0,Racing,Psygnosis,0.5,0.34,0.0,0.06,0.9,72.75
1769,1770,3Xtreme,PS,1999.0,Action,989 Studios,0.5,0.34,0.0,0.06,0.9,40.38
1770,1771,Hot Shots Tennis,PS2,2006.0,Sports,Sony Computer Entertainment,0.17,0.13,0.55,0.05,0.9,74.0
1771,1772,Sonic Heroes,XB,2003.0,Platform,Sega,0.41,0.43,0.01,0.05,0.9,75.36
1772,1773,Madden NFL 99,N64,1998.0,Sports,Electronic Arts,0.84,0.05,0.0,0.01,0.9,77.0
1773,1774,Spider-Man 3,PS2,2007.0,Platform,Activision,0.74,0.03,0.01,0.12,0.9,64.0
1774,1775,Super Street Fighter IV: 3D Edition,3DS,2011.0,Fighting,Capcom,0.42,0.28,0.14,0.07,0.9,85.0
1775,1776,James Bond 007: Agent Under Fire,XB,2002.0,Shooter,Electronic Arts,0.65,0.22,0.0,0.03,0.9,71.42
1776,1777,Apollo Justice: Ace Attorney,DS,2007.0,Adventure,Capcom,0.23,0.01,0.64,0.02,0.9,78.39
1777,1778,X-Men Legends,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9,84.0
1778,1779,NBA Live 2005,XB,2004.0,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,82.54
1779,1780,MotorStorm: Arctic Edge,PSP,2009.0,Racing,Sony Computer Entertainment,0.13,0.5,0.0,0.26,0.9,81.28
1780,1781,Harry Potter: Quidditch World Cup,PS2,2003.0,Sports,Electronic Arts,0.44,0.34,0.0,0.11,0.9,71.0
1781,1782,Sonic Generations,X360,2011.0,Platform,Sega,0.45,0.35,0.0,0.09,0.9,78.67
1782,1783,NCAA Football 11,X360,2010.0,Sports,Electronic Arts,0.83,0.0,0.0,0.07,0.9,82.0
1783,1784,Madagascar,GBA,2005.0,Platform,Activision,0.62,0.24,0.0,0.03,0.89,57.0
1784,1785,Blitz: The League,PS2,,Sports,Unknown,0.74,0.03,0.0,0.12,0.89,77.59999999999998
1785,1786,NBA 2K10,X360,2009.0,Sports,Take-Two Interactive,0.82,0.01,0.0,0.07,0.89,82.0
1786,1787,Guitar Hero: Aerosmith,PS3,2008.0,Misc,Activision,0.66,0.13,0.0,0.1,0.89,74.0
1787,1788,Castlevania: Circle of the Moon,GBA,2001.0,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89,88.32
1788,1789,Guitar Hero: Metallica,Wii,2009.0,Misc,Activision,0.39,0.41,0.0,0.1,0.89,88.0
1789,1790,Tiger Woods PGA Tour 06,PS2,2005.0,Sports,Electronic Arts,0.74,0.03,0.0,0.12,0.89,81.62
1790,1791,Kung Fu Panda,Wii,2008.0,Platform,Activision,0.49,0.31,0.0,0.09,0.89,57.0
1791,1792,Classic NES Series: The Legend of Zelda,GBA,2004.0,Adventure,Nintendo,0.46,0.17,0.24,0.02,0.89,79.02
1792,1793,Fire Emblem: The Sacred Stones,GBA,2004.0,Strategy,Nintendo,0.42,0.16,0.3,0.02,0.89,92.0
1793,1794,Pokémon Card GB2: GRdan Sanjou,GB,2001.0,Strategy,Nintendo,0.0,0.0,0.89,0.0,0.89,78.0
1794,1795,Band Hero,Wii,2009.0,Misc,Activision,0.54,0.26,0.0,0.09,0.89,79.39
1795,1796,Operation Flashpoint: Dragon Rising,X360,2009.0,Shooter,Codemasters,0.35,0.43,0.02,0.1,0.89,75.43
1796,1797,James Cameron's Avatar: The Game,PS3,2009.0,Action,Ubisoft,0.3,0.42,0.0,0.16,0.89,71.0
1797,1798,Finding Nemo,GC,2003.0,Action,THQ,0.69,0.18,0.0,0.02,0.89,52.0
1798,1799,Ace Combat 2,PS,1997.0,Simulation,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89,81.0
1799,1800,NFL 2K2,PS2,2001.0,Sports,Sega,0.44,0.34,0.0,0.11,0.89,86.85
1800,1801,MLB 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.49,0.34,0.0,0.06,0.89,78.0
1801,1802,SingStar Anthems,PS2,2006.0,Misc,Sony Computer Entertainment,0.0,0.68,0.0,0.2,0.89,74.0
1802,1803,Mega Man 8 Anniversary Collector's Edition,PS,1996.0,Platform,Capcom,0.44,0.3,0.09,0.06,0.88,79.0
1803,1804,The Sims 2,DS,2005.0,Simulation,Electronic Arts,0.79,0.02,0.0,0.07,0.88,70.08
1804,1805,WWE SmackDown vs. Raw 2009,PS3,2008.0,Fighting,THQ,0.48,0.27,0.01,0.12,0.88,82.0
1805,1806,Phantasy Star Portable,PSP,2008.0,Role-Playing,Sega,0.16,0.05,0.63,0.04,0.88,83.0
1806,1807,WWE SmackDown vs. Raw 2009,X360,2008.0,Fighting,THQ,0.56,0.24,0.0,0.08,0.88,82.0
1807,1808,Skylanders Giants,X360,2012.0,Action,Activision,0.6,0.28,0.0,0.0,0.88,64.0
1808,1809,LEGO Indiana Jones: The Original Adventures,PS3,2008.0,Adventure,Activision,0.39,0.35,0.0,0.15,0.88,81.0
1809,1810,NBA 2K6,PS2,2005.0,Action,Take-Two Interactive,0.43,0.34,0.0,0.11,0.88,88.0
1810,1811,Buzz! The Mega Quiz,PS2,2007.0,Misc,Sony Computer Entertainment,0.32,0.44,0.0,0.11,0.88,69.0
1811,1812,Star Wars: Rebel Assault II - The Hidden Empire,PS,1996.0,Shooter,CTO SpA,0.49,0.33,0.0,0.06,0.88,63.0
1812,1813,Call of Duty: Black Ops II,PC,2012.0,Shooter,Activision,0.31,0.44,0.0,0.13,0.88,69.0
1813,1814,Tom Clancy's EndWar,X360,2008.0,Strategy,Ubisoft,0.55,0.24,0.01,0.08,0.88,78.91
1814,1815,ESPN NHL 2K5,PS2,2004.0,Sports,Global Star,0.43,0.33,0.0,0.11,0.88,86.13
1815,1816,Crimson Skies: High Road to Revenge,XB,2003.0,Simulation,Microsoft Game Studios,0.65,0.19,0.0,0.03,0.87,89.15
1816,1817,Spec Ops: Ranger Elite,PS,2001.0,Shooter,TalonSoft,0.49,0.33,0.0,0.06,0.87,55.0
1817,1818,Gex,PS,1995.0,Platform,Crystal Dynamics,0.49,0.33,0.0,0.06,0.87,77.0
1818,1819,TouchMaster 2,DS,2008.0,Puzzle,Midway Games,0.3,0.48,0.0,0.1,0.87,72.0
1819,1820,Yakuza 4,PS3,,Adventure,Sega,0.12,0.09,0.63,0.04,0.87,79.98
1820,1821,Tom Clancy's Ghost Recon: Island Thunder,XB,2003.0,Shooter,Ubisoft,0.61,0.24,0.0,0.03,0.87,81.58
1821,1822,Need for Speed: V-Rally,PS,1997.0,Racing,Infogrames,0.43,0.2899999999999999,0.09,0.06,0.87,64.0
1822,1823,Kingdom Hearts Re: Chain of Memories,PS2,2008.0,Role-Playing,Square Enix,0.73,0.03,0.0,0.12,0.87,77.54
1823,1824,NFL GameDay '97,PS,1996.0,Sports,Sony Computer Entertainment,0.48,0.33,0.0,0.06,0.87,79.0
1824,1825,Tony Hawk's Project 8,PS2,2006.0,Sports,Activision,0.72,0.03,0.0,0.12,0.87,75.0
1825,1826,NHL 2000,PS,1998.0,Sports,Electronic Arts,0.48,0.33,0.0,0.06,0.87,82.0
1826,1827,Fight Night Round 2,PS2,2005.0,Fighting,Electronic Arts,0.72,0.03,0.0,0.12,0.87,87.31
1827,1828,Conflict: Desert Storm,XB,2002.0,Shooter,SCi,0.48,0.37,0.0,0.02,0.87,76.41
1828,1829,Triple Play 2002,PS2,2002.0,Sports,Electronic Arts,0.43,0.33,0.0,0.11,0.87,69.5
1829,1830,Rocksmith,X360,2011.0,Misc,Ubisoft,0.67,0.12,0.01,0.07,0.87,86.0
1830,1831,Brothers in Arms: Hell's Highway,PS3,2008.0,Shooter,Ubisoft,0.41,0.32,0.0,0.14,0.87,76.20999999999998
1831,1832,Vagrant Story,PS,2000.0,Role-Playing,Crave Entertainment,0.3,0.2,0.3,0.06,0.87,90.0
1832,1833,Warriors Orochi,PS2,2007.0,Action,Tecmo Koei,0.11,0.09,0.64,0.03,0.87,54.5
1833,1834,We Ski & Snowboard,Wii,2008.0,Sports,Atari,0.36,0.28,0.15,0.08,0.87,68.7
1834,1835,SingStar '90s,PS2,2007.0,Misc,Sony Computer Entertainment,0.1,0.59,0.0,0.18,0.87,77.0
1835,1836,Blue Dragon,X360,2006.0,Role-Playing,Microsoft Game Studios,0.28,0.3,0.21,0.07,0.86,76.67
1836,1837,Madden NFL 08,Wii,2007.0,Sports,Electronic Arts,0.8,0.0,0.0,0.07,0.86,76.0
1837,1838,MLB 12: The Show,PS3,2012.0,Sports,Sony Computer Entertainment,0.8,0.0,0.0,0.06,0.86,85.0
1838,1839,EA Sports Grand Slam Tennis,Wii,2009.0,Sports,Electronic Arts,0.26,0.48,0.02,0.1,0.86,78.53
1839,1840,FIFA Soccer 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.27,0.5,0.0,0.09,0.86,78.0
1840,1841,Rocky,PS2,2002.0,Fighting,Rage Software,0.42,0.33,0.0,0.11,0.86,76.61
1841,1842,Just Dance 4,X360,2012.0,Misc,Ubisoft,0.67,0.12,0.0,0.07,0.86,75.4
1842,1843,LEGO Indiana Jones 2: The Adventure Continues,X360,2009.0,Adventure,Activision,0.54,0.23,0.0,0.08,0.86,78.0
1843,1844,Kirby: Mass Attack,DS,2011.0,Platform,Nintendo,0.37,0.05,0.4,0.04,0.86,84.36
1844,1845,Ford Racing,PS,2001.0,Racing,Empire Interactive,0.48,0.33,0.0,0.06,0.86,56.0
1845,1846,Winning Eleven: Pro Evolution Soccer 2007,PSP,2006.0,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86,81.23
1846,1847,Madden Football 64,N64,1997.0,Sports,Electronic Arts,0.81,0.04,0.0,0.01,0.86,79.0
1847,1848,MLB 99,PS,1998.0,Sports,Sony Computer Entertainment,0.48,0.32,0.0,0.06,0.86,74.0
1848,1849,Plants vs. Zombies,DS,2011.0,Strategy,Mastertronic,0.72,0.07,0.0,0.07,0.86,84.0
1849,1850,Operation Flashpoint: Dragon Rising,PS3,2009.0,Shooter,Codemasters,0.22,0.43,0.05,0.16,0.86,75.4
1850,1851,Metal Gear Ac!d,PSP,2004.0,Strategy,Konami Digital Entertainment,0.32,0.25,0.12,0.17,0.86,86.0
1851,1852,Dynasty Warriors 4: Xtreme Legends,PS2,2003.0,Action,Tecmo Koei,0.17,0.13,0.51,0.04,0.86,69.73
1852,1853,Monster 4X4: World Circuit,Wii,2006.0,Racing,Ubisoft,0.78,0.0,0.01,0.07,0.85,58.0
1853,1854,Marvel: Ultimate Alliance 2,X360,2009.0,Role-Playing,Activision,0.65,0.13,0.0,0.07,0.85,76.12
1854,1855,Army Men: Air Attack,PS,1999.0,Action,3DO,0.47,0.32,0.0,0.06,0.85,70.72
1855,1856,Bayonetta,X360,2009.0,Action,Sega,0.47,0.22,0.09,0.08,0.85,89.89
1856,1857,Peppa Pig: The Game,DS,2008.0,Misc,Pinnacle,0.0,0.79,0.0,0.06,0.85,42.0
1857,1858,Samba De Amigo,Wii,2008.0,Misc,Sega,0.4,0.35,0.01,0.09,0.85,68.12
1858,1859,Street Fighter Alpha 2,PS,1996.0,Fighting,Virgin Interactive,0.14,0.09,0.57,0.06,0.85,84.0
1859,1860,White Knight Chronicles: International Edition,PS3,2008.0,Role-Playing,Sony Computer Entertainment,0.28,0.14,0.36,0.07,0.85,77.0
1860,1861,Tiger Woods PGA Tour 2005,XB,2004.0,Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85,86.51
1861,1862,Sonic Chronicles: The Dark Brotherhood,DS,2008.0,Role-Playing,Sega,0.49,0.27,0.01,0.08,0.85,77.0
1862,1863,Dante's Inferno,X360,2010.0,Action,Electronic Arts,0.57,0.19,0.02,0.07,0.85,73.53
1863,1864,Rampage World Tour,PS,1997.0,Action,GT Interactive,0.47,0.32,0.0,0.06,0.85,72.0
1864,1865,FIFA Soccer 08,DS,2007.0,Sports,Electronic Arts,0.1,0.65,0.0,0.11,0.85,72.0
1865,1866,Brutal Legend,PS3,2009.0,Action,Electronic Arts,0.5,0.23,0.0,0.12,0.85,81.08
1866,1867,Ratatouille,PS2,2007.0,Platform,THQ,0.31,0.42,0.0,0.11,0.85,70.0
1867,1868,NFL GameDay,PS,1995.0,Sports,Sony Computer Entertainment,0.47,0.32,0.0,0.06,0.85,73.0
1868,1869,Burnout 2: Point of Impact,PS2,2002.0,Racing,Acclaim Entertainment,0.42,0.32,0.0,0.11,0.85,89.43
1869,1870,Street Fighter EX3,PS2,2000.0,Fighting,Virgin Interactive,0.32,0.25,0.2,0.08,0.85,77.0
1870,1871,Nickelodeon Fit,Wii,2010.0,Sports,Take-Two Interactive,0.7,0.08,0.0,0.07,0.85,55.0
1871,1872,Spider-Man 2,GC,2004.0,Action,Activision,0.65,0.17,0.0,0.02,0.84,82.0
1872,1873,Fallout 3,PC,2008.0,Role-Playing,Bethesda Softworks,0.0,0.78,0.0,0.06,0.84,90.69
1873,1874,Lost Odyssey,X360,2007.0,Role-Playing,Microsoft Game Studios,0.42,0.23,0.11,0.08,0.84,79.72
1874,1875,Wizards of Waverly Place,DS,2009.0,Misc,Disney Interactive Studios,0.57,0.19,0.0,0.08,0.84,60.17
1875,1876,Super Street Fighter IV,X360,2010.0,Fighting,Capcom,0.51,0.19,0.07,0.07,0.84,87.0
1876,1877,The Incredibles,GC,2004.0,Action,THQ,0.65,0.17,0.0,0.02,0.84,63.0
