work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023.0,Data Architect,Data Architecture and Modeling,USD,113000.0,113000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,130000.0,130000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,87000.0,87000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,108000.0,108000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,165000.0,165000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,107250.0,107250.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,300000.0,300000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,119000.0,119000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,285800.0,285800.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,154600.0,154600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,30000.0,30000.0,Argentina,Entry-level,Full-time,Remote,United States,S
2023.0,Data Science Manager,Data Science and Research,USD,220000.0,220000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,195000.0,195000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Manager,Leadership and Management,USD,168400.0,168400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Manager,Leadership and Management,USD,105200.0,105200.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,206000.0,206000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,160000.0,160000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,200000.0,200000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,175000.0,175000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,231250.0,231250.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Analytics Engineer,Leadership and Management,USD,138750.0,138750.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,153000.0,153000.0,Canada,Senior,Full-time,Remote,Canada,M
2023.0,Data Engineer,Data Engineering,USD,94000.0,94000.0,Canada,Senior,Full-time,Remote,Canada,M
2023.0,Data Engineer,Data Engineering,USD,240500.0,240500.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,123700.0,123700.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,90000.0,90000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,124234.0,124234.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,74540.0,74540.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,109000.0,109000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,79000.0,79000.0,United States,Mid-level,Full-time,In-person,United States,M
2022.0,Machine Learning Engineer,Machine Learning and AI,EUR,80000.0,84053.0,France,Senior,Full-time,Hybrid,France,L
2023.0,Machine Learning Engineer,Machine Learning and AI,USD,50000.0,50000.0,Armenia,Mid-level,Full-time,In-person,Armenia,S
2023.0,Data Scientist,Data Science and Research,USD,275300.0,275300.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,183500.0,183500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,275300.0,275300.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,183500.0,183500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,125600.0,125600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,225000.0,225000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,140000.0,140000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,141290.0,141290.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,74178.0,74178.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,120000.0,120000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,85000.0,85000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,75000.0,75000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,220000.0,220000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,205600.0,205600.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,107500.0,107500.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,95000.0,95000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,185900.0,185900.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129300.0,129300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,175000.0,175000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,104000.0,104000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,52500.0,52500.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,110000.0,110000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,84000.0,84000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,BI Analyst,BI and Visualization,USD,125000.0,125000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,BI Analyst,BI and Visualization,USD,110000.0,110000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,90000.0,90000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,ML Engineer,Machine Learning and AI,USD,135000.0,135000.0,United States,Senior,Full-time,In-person,United States,M
2022.0,Business Data Analyst,Data Analysis,USD,48000.0,48000.0,United States,Entry-level,Full-time,Hybrid,United States,L
2023.0,AI Developer,Machine Learning and AI,USD,120000.0,120000.0,Bosnia and Herzegovina,Entry-level,Full-time,Hybrid,Bosnia and Herzegovina,S
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,75000.0,75000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,150000.0,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,226700.0,226700.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,133300.0,133300.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,156400.0,156400.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Computer Vision Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,Full-time,Remote,United States,S
2023.0,Applied Data Scientist,Data Science and Research,USD,80000.0,80000.0,Kenya,Mid-level,Full-time,Remote,Kenya,S
2023.0,Data Scientist,Data Science and Research,USD,257000.0,257000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,USD,134000.0,134000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,EUR,72000.0,77737.0,Latvia,Senior,Full-time,In-person,Latvia,M
2023.0,Data Scientist,Data Science and Research,EUR,36000.0,38868.0,Latvia,Senior,Full-time,In-person,Latvia,M
2023.0,Data Engineer,Data Engineering,USD,205600.0,205600.0,United States,Senior,Full-time,In-person,United States,L
2023.0,Data Engineer,Data Engineering,USD,105700.0,105700.0,United States,Senior,Full-time,In-person,United States,L
2023.0,BI Developer,BI and Visualization,USD,140000.0,140000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,BI Developer,BI and Visualization,USD,110000.0,110000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,299500.0,299500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Science Manager,Data Science and Research,USD,245100.0,245100.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,210000.0,210000.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Research Scientist,Data Science and Research,USD,151800.0,151800.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Scientist,Data Science and Research,EUR,50000.0,53984.0,Romania,Mid-level,Full-time,Hybrid,Romania,L
2023.0,Data Analyst,Data Analysis,EUR,48000.0,51824.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Analyst,Data Analysis,EUR,38000.0,41027.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Analyst,Data Analysis,EUR,48000.0,51824.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Analyst,Data Analysis,EUR,38000.0,41027.0,Spain,Senior,Full-time,In-person,Spain,M
2023.0,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,135000.0,135000.0,United States,Entry-level,Full-time,In-person,United States,M
2023.0,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,95000.0,95000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Engineer,Data Engineering,USD,63000.0,63000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,237000.0,237000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,145000.0,145000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Scientist,Data Science and Research,USD,90000.0,90000.0,United States,Senior,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,120000.0,120000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Mid-level,Full-time,Remote,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,174500.0,174500.0,United States,Senior,Full-time,In-person,United States,M
2023.0,Data Architect,Data Architecture and Modeling,USD,113000.0,113000.0,United States,Senior,Full-time,In-person,United States,M
