Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
33.0,Female,2,Marketing Manager,9.0,135000.0,UK,Welsh,0
27.0,Male,1,Software Engineer,3.0,80000.0,USA,Asian,0
36.0,Female,3,Research Scientist,13.0,185000.0,USA,Asian,0
25.0,Male,1,Product Manager,1.0,60000.0,USA,African American,0
30.0,Female,1,Marketing Coordinator,5.0,95000.0,China,Chinese,0
34.0,Male,3,Research Director,12.0,170000.0,China,Korean,0
28.0,Female,1,Marketing Analyst,3.0,65000.0,UK,Asian,0
32.0,Male,1,Product Manager,7.0,120000.0,USA,Asian,0
24.0,Female,0,Receptionist,0.0,25000.0,China,White,0
38.0,Male,2,Marketing Director,14.0,195000.0,USA,African American,0
40.0,Female,1,Financial Manager,16.0,215000.0,Canada,White,0
27.0,Male,1,Product Designer,2.0,55000.0,China,Korean,0
32.0,Female,3,Data Scientist,9.0,145000.0,China,Korean,0
29.0,Male,1,Marketing Analyst,4.0,75000.0,Canada,Asian,0
33.0,Female,2,Marketing Manager,9.0,135000.0,Australia,Australian,0
27.0,Male,1,Software Engineer,3.0,80000.0,China,Korean,0
36.0,Female,3,Research Scientist,13.0,185000.0,Australia,Australian,0
25.0,Male,1,Product Manager,1.0,60000.0,UK,Asian,0
30.0,Female,1,Marketing Coordinator,5.0,95000.0,USA,Hispanic,0
34.0,Male,3,Research Director,12.0,170000.0,UK,Mixed,0
28.0,Female,1,Marketing Analyst,3.0,65000.0,UK,Mixed,0
32.0,Male,1,Product Manager,7.0,120000.0,Canada,White,0
24.0,Female,0,Receptionist,0.0,25000.0,Australia,Australian,0
38.0,Male,2,Marketing Director,14.0,195000.0,China,Chinese,0
40.0,Female,1,Financial Manager,16.0,215000.0,China,White,0
27.0,Male,1,Product Designer,2.0,55000.0,China,White,0
32.0,Female,3,Data Scientist,9.0,145000.0,China,White,0
29.0,Male,1,Marketing Analyst,4.0,75000.0,UK,Mixed,0
33.0,Female,2,Marketing Manager,9.0,135000.0,China,Korean,0
27.0,Male,1,Software Engineer,3.0,80000.0,Australia,White,0
36.0,Female,3,Research Scientist,13.0,185000.0,Australia,White,0
25.0,Male,1,Product Manager,1.0,60000.0,UK,Mixed,0
30.0,Female,1,Marketing Coordinator,5.0,95000.0,China,Korean,0
34.0,Male,3,Research Director,12.0,170000.0,UK,Asian,0
28.0,Female,1,Marketing Analyst,3.0,65000.0,UK,Welsh,0
32.0,Male,1,Product Manager,7.0,120000.0,Canada,Asian,0
24.0,Female,0,Receptionist,0.0,25000.0,Australia,White,0
38.0,Male,2,Marketing Director,14.0,195000.0,USA,Asian,0
40.0,Female,1,Financial Manager,16.0,215000.0,Australia,White,0
27.0,Male,1,Product Designer,2.0,55000.0,China,Chinese,0
32.0,Female,3,Data Scientist,9.0,145000.0,UK,Asian,0
29.0,Male,1,Marketing Analyst,4.0,75000.0,USA,White,0
33.0,Female,2,Marketing Manager,9.0,135000.0,Canada,Black,0
27.0,Male,1,Software Engineer,3.0,80000.0,Australia,Asian,0
36.0,Female,3,Research Scientist,13.0,185000.0,USA,Asian,0
25.0,Male,1,Product Manager,1.0,60000.0,Canada,Black,0
30.0,Female,1,Marketing Coordinator,5.0,95000.0,UK,Welsh,0
34.0,Male,3,Research Director,12.0,170000.0,Australia,Australian,0
28.0,Female,1,Marketing Analyst,3.0,65000.0,USA,Hispanic,0
32.0,Male,1,Product Manager,7.0,120000.0,Australia,Asian,0
24.0,Female,0,Receptionist,0.0,25000.0,UK,Welsh,0
38.0,Male,2,Marketing Director,14.0,195000.0,Canada,Asian,0
40.0,Female,1,Financial Manager,16.0,215000.0,Canada,White,0
27.0,Male,1,Product Designer,2.0,55000.0,China,Korean,0
32.0,Female,3,Data Scientist,9.0,145000.0,USA,Asian,0
29.0,Male,1,Marketing Analyst,4.0,75000.0,UK,Welsh,0
33.0,Female,2,Marketing Manager,9.0,135000.0,China,Korean,0
27.0,Male,1,Software Engineer,3.0,80000.0,UK,Mixed,0
36.0,Female,3,Research Scientist,13.0,185000.0,China,Korean,0
25.0,Male,1,Product Manager,1.0,60000.0,Australia,White,0
30.0,Female,1,Marketing Coordinator,5.0,95000.0,UK,White,0
34.0,Male,3,Research Director,12.0,170000.0,Canada,White,0
28.0,Female,1,Marketing Analyst,3.0,65000.0,Australia,White,0
32.0,Male,1,Product Manager,7.0,120000.0,Australia,Australian,0
24.0,Female,0,Receptionist,0.0,25000.0,Australia,Asian,0
38.0,Male,2,Marketing Director,14.0,195000.0,USA,Asian,0
40.0,Female,1,Financial Manager,16.0,215000.0,China,White,0
27.0,Male,1,Product Designer,2.0,55000.0,China,Chinese,0
32.0,Female,3,Data Scientist,9.0,145000.0,Australia,White,0
29.0,Male,1,Marketing Analyst,4.0,75000.0,China,Chinese,0
29.0,Male,1,Sales Associate,2.0,45000.0,USA,Hispanic,0
45.0,Female,2,Sales Manager,8.0,80000.0,Canada,Black,0
37.0,Male,3,Marketing Manager,7.0,90000.0,UK,Mixed,0
23.0,Female,0,Sales Executive,1.0,35000.0,China,Korean,0
41.0,Male,1,Financial Manager,12.0,120000.0,China,Korean,0
26.0,Female,1,Digital Marketing Manager,4.0,60000.0,Canada,Black,0
33.0,Male,2,Content Marketing Manager,5.0,70000.0,Canada,Asian,0
28.0,Female,0,Sales Representative,3.0,40000.0,China,Korean,0
50.0,Male,3,Product Marketing Manager,15.0,150000.0,UK,Mixed,1
35.0,Female,1,Sales Representative,2.0,35000.0,USA,Asian,0
42.0,Male,2,Director of Marketing,13.0,130000.0,Canada,Asian,0
27.0,Female,1,Sales Associate,1.0,35000.0,Australia,White,0
48.0,Male,3,Sales Director,18.0,180000.0,USA,Asian,0
31.0,Female,0,Financial Manager,4.0,60000.0,Australia,Australian,0
36.0,Male,1,Sales Manager,6.0,75000.0,UK,Mixed,0
25.0,Female,2,Digital Marketing Manager,3.0,50000.0,UK,Mixed,0
39.0,Male,3,Marketing Manager,10.0,100000.0,China,Chinese,0
30.0,Female,0,Sales Executive,2.0,40000.0,Canada,Asian,0
44.0,Male,1,Content Marketing Manager,11.0,110000.0,USA,White,0
29.0,Female,2,Sales Representative,4.0,55000.0,China,Korean,0
47.0,Male,3,Product Marketing Manager,17.0,170000.0,Canada,White,1
32.0,Female,1,Sales Representative,3.0,40000.0,Australia,Asian,0
38.0,Male,2,Director of Marketing,9.0,95000.0,Australia,Asian,0
24.0,Female,0,Sales Associate,1.0,35000.0,China,White,0
40.0,Male,3,Sales Director,14.0,140000.0,UK,Welsh,0
34.0,Female,1,Financial Manager,5.0,70000.0,China,White,0
26.0,Male,2,Digital Marketing Manager,3.0,50000.0,UK,Mixed,0
31.0,Female,3,Marketing Manager,6.0,75000.0,UK,Mixed,0
27.0,Male,0,Sales Executive,2.0,40000.0,UK,Welsh,0
43.0,Female,1,Content Marketing Manager,12.0,120000.0,Australia,White,0
28.0,Male,2,Sales Representative,2.0,40000.0,USA,Asian,0
46.0,Female,3,Product Marketing Manager,16.0,160000.0,USA,Hispanic,1
33.0,Male,1,Sales Representative,4.0,55000.0,USA,White,0
39.0,Female,2,Director of Marketing,10.0,100000.0,UK,White,0
25.0,Male,0,Sales Associate,1.0,35000.0,China,White,0
41.0,Female,1,Sales Manager,8.0,80000.0,China,Chinese,0
35.0,Male,3,Marketing Manager,7.0,90000.0,UK,White,0
23.0,Female,1,Sales Executive,1.0,35000.0,UK,Asian,0
42.0,Male,2,Financial Manager,13.0,130000.0,Canada,Black,0
26.0,Female,1,Digital Marketing Manager,4.0,60000.0,Canada,Asian,0
32.0,Male,2,Content Marketing Manager,5.0,70000.0,UK,Welsh,0
27.0,Female,0,Sales Representative,3.0,40000.0,Canada,White,0
50.0,Male,3,Product Marketing Manager,15.0,150000.0,Australia,White,1
36.0,Female,1,Sales Representative,2.0,35000.0,USA,Hispanic,0
48.0,Male,2,Director of Marketing,18.0,180000.0,China,Korean,0
31.0,Female,0,Sales Associate,2.0,40000.0,Australia,Asian,0
29.0,Male,1,Sales Director,6.0,75000.0,Australia,White,0
45.0,Female,3,Financial Manager,12.0,120000.0,Australia,Australian,0
25.0,Male,2,Digital Marketing Manager,3.0,50000.0,UK,White,0
37.0,Female,1,Marketing Manager,7.0,90000.0,Canada,Black,0
23.0,Male,0,Sales Executive,1.0,35000.0,Canada,Asian,0
41.0,Female,1,Content Marketing Manager,11.0,110000.0,Australia,Asian,0
26.0,Male,2,Sales Representative,3.0,45000.0,UK,Welsh,0
33.0,Female,3,Product Marketing Manager,5.0,70000.0,China,White,1
28.0,Male,1,Sales Representative,1.0,30000.0,USA,African American,0
42.0,Female,2,Director of Marketing,13.0,130000.0,UK,Welsh,0
27.0,Male,0,Financial Manager,4.0,60000.0,Canada,White,0
50.0,Female,1,Sales Manager,15.0,150000.0,China,Chinese,0
35.0,Male,3,Marketing Manager,8.0,80000.0,China,Korean,0
24.0,Female,1,Sales Executive,1.0,35000.0,China,Chinese,0
46.0,Male,2,Content Marketing Manager,16.0,160000.0,USA,White,0
29.0,Female,0,Sales Representative,2.0,40000.0,China,White,0
47.0,Male,3,Product Marketing Manager,17.0,170000.0,China,White,1
31.0,Female,1,Sales Representative,3.0,40000.0,USA,Hispanic,0
38.0,Male,2,Director of Marketing,9.0,95000.0,Australia,Australian,0
25.0,Female,0,Sales Associate,1.0,35000.0,Australia,Asian,0
39.0,Male,1,Sales Director,10.0,100000.0,Australia,Asian,0
33.0,Female,3,Financial Manager,5.0,70000.0,Canada,White,0
27.0,Male,2,Digital Marketing Manager,3.0,50000.0,Australia,Australian,0
43.0,Female,1,Marketing Manager,12.0,120000.0,Australia,Australian,0
28.0,Male,0,Sales Executive,2.0,40000.0,Canada,Asian,0
31.0,Male,1,Sales Associate,3.0,50000.0,China,Korean,0
46.0,Female,2,Marketing Manager,14.0,140000.0,China,Korean,0
27.0,Male,0,Sales Executive,2.0,40000.0,UK,Asian,0
38.0,Female,1,Financial Manager,10.0,100000.0,UK,Asian,0
24.0,Male,3,Digital Marketing Manager,1.0,30000.0,China,White,0
33.0,Female,2,Content Marketing Manager,6.0,75000.0,USA,Hispanic,0
29.0,Male,0,Sales Representative,2.0,40000.0,China,Chinese,0
50.0,Female,1,Sales Manager,18.0,180000.0,Canada,Black,0
35.0,Male,3,Product Marketing Manager,8.0,80000.0,UK,Welsh,1
23.0,Female,1,Sales Executive,1.0,35000.0,China,Chinese,0
41.0,Male,2,Director of Marketing,12.0,120000.0,Canada,Black,0
26.0,Female,0,Financial Manager,3.0,45000.0,USA,African American,0
32.0,Male,1,Sales Director,7.0,90000.0,Canada,Black,0
27.0,Female,3,Marketing Manager,4.0,55000.0,Canada,Black,0
43.0,Male,2,Content Marketing Manager,16.0,160000.0,Australia,Asian,0
28.0,Female,1,Sales Representative,2.0,40000.0,USA,African American,0
47.0,Male,3,Product Marketing Manager,17.0,170000.0,China,Korean,1
31.0,Female,0,Sales Representative,3.0,40000.0,UK,Asian,0
38.0,Male,2,Director of Marketing,9.0,95000.0,Canada,Asian,0
25.0,Female,0,Sales Associate,1.0,35000.0,Australia,Asian,0
39.0,Male,1,Sales Manager,11.0,110000.0,Canada,White,0
33.0,Female,3,Financial Manager,6.0,75000.0,China,Chinese,0
27.0,Male,2,Digital Marketing Manager,3.0,50000.0,China,White,0
43.0,Female,1,Marketing Manager,12.0,120000.0,Canada,Asian,0
28.0,Male,0,Sales Executive,2.0,40000.0,UK,Welsh,0
50.0,Female,2,Content Marketing Manager,15.0,150000.0,China,Korean,0
36.0,Male,1,Sales Representative,5.0,70000.0,UK,Welsh,0
48.0,Female,3,Product Marketing Manager,19.0,190000.0,Canada,White,1
31.0,Male,0,Sales Representative,3.0,40000.0,China,Chinese,0
29.0,Female,1,Sales Director,6.0,75000.0,China,Chinese,0
45.0,Male,2,Director of Marketing,14.0,140000.0,China,Chinese,0
25.0,Female,0,Sales Associate,1.0,35000.0,Canada,White,0
41.0,Male,1,Financial Manager,12.0,120000.0,USA,White,0
35.0,Female,3,Marketing Manager,8.0,80000.0,Canada,White,0
23.0,Male,1,Sales Executive,1.0,35000.0,China,White,0
42.0,Female,2,Sales Manager,13.0,130000.0,Canada,Black,0
26.0,Male,0,Digital Marketing Manager,2.0,40000.0,Australia,Australian,0
32.0,Female,1,Content Marketing Manager,7.0,90000.0,Canada,White,0
27.0,Male,3,Sales Representative,4.0,55000.0,USA,Hispanic,0
50.0,Female,2,Product Marketing Manager,18.0,180000.0,Australia,Asian,1
36.0,Male,1,Sales Representative,3.0,45000.0,Australia,Asian,0
48.0,Female,3,Director of Marketing,19.0,190000.0,China,White,0
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,Asian,0
29.0,Female,1,Financial Manager,4.0,55000.0,UK,Mixed,0
45.0,Male,2,Marketing Manager,13.0,130000.0,UK,Asian,0
25.0,Female,0,Sales Executive,1.0,35000.0,USA,African American,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,China,Korean,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,China,White,1
23.0,Male,1,Sales Representative,1.0,35000.0,Australia,Australian,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,UK,Asian,0
26.0,Male,0,Sales Manager,2.0,40000.0,China,Korean,0
32.0,Female,1,Director of Marketing,8.0,80000.0,Australia,Australian,0
27.0,Male,3,Marketing Manager,4.0,55000.0,Australia,Asian,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,China,White,0
36.0,Male,1,Sales Director,6.0,75000.0,Canada,White,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,China,Korean,1
31.0,Male,0,Sales Associate,3.0,50000.0,China,Chinese,0
29.0,Female,1,Financial Manager,4.0,55000.0,Australia,White,0
45.0,Male,2,Marketing Manager,13.0,130000.0,Canada,White,0
25.0,Female,0,Sales Executive,1.0,35000.0,China,Chinese,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,Canada,Asian,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,USA,White,1
23.0,Male,1,Sales Representative,1.0,35000.0,China,Chinese,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,China,White,0
26.0,Male,0,Sales Manager,2.0,40000.0,Canada,Asian,0
32.0,Female,1,Director of Marketing,8.0,80000.0,UK,Asian,0
27.0,Male,3,Marketing Manager,4.0,55000.0,China,Chinese,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,Canada,Black,0
36.0,Male,1,Sales Director,6.0,75000.0,China,Chinese,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,China,White,1
31.0,Male,0,Sales Associate,3.0,50000.0,Canada,White,0
29.0,Female,1,Financial Manager,4.0,55000.0,USA,Hispanic,0
45.0,Male,2,Marketing Manager,13.0,130000.0,USA,Hispanic,0
25.0,Female,0,Sales Executive,1.0,35000.0,Canada,Asian,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,China,Chinese,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,Canada,Black,1
23.0,Male,1,Sales Representative,1.0,35000.0,USA,White,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,USA,Hispanic,0
26.0,Male,0,Sales Manager,2.0,40000.0,China,Korean,0
32.0,Female,1,Director of Marketing,8.0,80000.0,Canada,Asian,0
27.0,Male,3,Marketing Manager,4.0,55000.0,USA,African American,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,UK,Welsh,0
36.0,Male,1,Sales Director,6.0,75000.0,USA,White,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Australia,White,1
31.0,Male,0,Sales Associate,3.0,50000.0,UK,Asian,0
29.0,Female,1,Financial Manager,4.0,55000.0,UK,White,0
45.0,Male,2,Marketing Manager,13.0,130000.0,Canada,Asian,0
25.0,Female,0,Sales Executive,1.0,35000.0,Australia,Australian,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,USA,African American,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,Canada,Asian,1
23.0,Male,1,Sales Representative,1.0,35000.0,USA,White,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,Canada,White,0
26.0,Male,0,Sales Manager,2.0,40000.0,China,Korean,0
32.0,Female,1,Director of Marketing,8.0,80000.0,UK,Mixed,0
27.0,Male,3,Marketing Manager,4.0,55000.0,UK,Mixed,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,Canada,Asian,0
36.0,Male,1,Sales Director,6.0,75000.0,China,White,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Canada,Black,1
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,Asian,0
29.0,Female,1,Financial Manager,4.0,55000.0,UK,Asian,0
45.0,Male,2,Marketing Manager,13.0,130000.0,Canada,Black,0
25.0,Female,0,Sales Executive,1.0,35000.0,Canada,Asian,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,Canada,Black,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,UK,White,1
23.0,Male,1,Sales Representative,1.0,35000.0,Australia,Asian,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,Australia,White,0
26.0,Male,0,Sales Manager,2.0,40000.0,Australia,Australian,0
32.0,Female,1,Director of Marketing,8.0,80000.0,USA,Hispanic,0
27.0,Male,3,Marketing Manager,4.0,55000.0,Canada,Asian,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,UK,Welsh,0
36.0,Male,1,Sales Director,6.0,75000.0,USA,Hispanic,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Canada,Asian,1
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,Australian,0
29.0,Female,1,Financial Manager,4.0,55000.0,UK,Mixed,0
45.0,Male,2,Marketing Manager,13.0,130000.0,Australia,Australian,0
25.0,Female,0,Sales Executive,1.0,35000.0,UK,White,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,UK,Mixed,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,UK,Welsh,1
23.0,Male,1,Sales Representative,1.0,35000.0,UK,White,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,USA,Asian,0
26.0,Male,0,Sales Manager,2.0,40000.0,USA,White,0
32.0,Female,1,Director of Marketing,8.0,80000.0,USA,Hispanic,0
27.0,Male,3,Marketing Manager,4.0,55000.0,UK,Asian,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,Australia,White,0
37.0,Male,2,Marketing Manager,11.0,110000.0,Australia,Australian,0
26.0,Female,1,Sales Representative,2.0,40000.0,USA,African American,0
42.0,Male,3,Content Marketing Manager,15.0,150000.0,China,White,0
33.0,Female,0,Sales Executive,4.0,55000.0,Australia,White,0
29.0,Male,1,Sales Manager,5.0,70000.0,China,Korean,0
45.0,Female,2,Director of Marketing,16.0,160000.0,USA,African American,0
24.0,Male,0,Sales Associate,1.0,35000.0,Australia,Australian,0
39.0,Female,1,Financial Manager,10.0,100000.0,Australia,Australian,0
31.0,Male,3,Product Marketing Manager,7.0,90000.0,China,Korean,1
27.0,Female,2,Digital Marketing Manager,3.0,50000.0,Australia,Asian,0
43.0,Male,1,Content Marketing Manager,14.0,140000.0,China,White,0
28.0,Female,0,Sales Representative,2.0,40000.0,China,White,0
50.0,Male,3,Marketing Manager,18.0,180000.0,Canada,Black,0
35.0,Female,1,Sales Executive,7.0,90000.0,USA,African American,0
23.0,Male,1,Sales Manager,1.0,35000.0,Australia,White,0
41.0,Female,2,Director of Marketing,12.0,120000.0,China,Korean,0
26.0,Male,0,Financial Manager,3.0,45000.0,China,Korean,0
32.0,Female,1,Sales Director,8.0,80000.0,Australia,Australian,0
27.0,Male,3,Marketing Manager,4.0,55000.0,Canada,White,0
50.0,Female,2,Content Marketing Manager,18.0,180000.0,Australia,Australian,0
36.0,Male,1,Sales Representative,6.0,75000.0,Australia,Asian,0
48.0,Female,3,Product Marketing Manager,19.0,190000.0,China,Chinese,1
31.0,Male,0,Sales Representative,3.0,40000.0,Australia,White,0
29.0,Female,1,Sales Director,5.0,70000.0,China,Chinese,0
45.0,Male,2,Director of Marketing,15.0,150000.0,USA,Hispanic,0
25.0,Female,0,Sales Associate,1.0,35000.0,Australia,Australian,0
41.0,Male,1,Financial Manager,12.0,120000.0,Australia,White,0
35.0,Female,3,Marketing Manager,8.0,80000.0,Canada,Asian,0
23.0,Male,1,Sales Executive,1.0,35000.0,China,White,0
42.0,Female,2,Sales Manager,13.0,130000.0,Canada,Black,0
26.0,Male,0,Digital Marketing Manager,2.0,40000.0,Canada,Asian,0
32.0,Female,1,Content Marketing Manager,7.0,90000.0,China,White,0
27.0,Male,3,Sales Representative,4.0,55000.0,Canada,Black,0
50.0,Female,2,Product Marketing Manager,18.0,180000.0,UK,Welsh,1
36.0,Male,1,Sales Representative,3.0,45000.0,Australia,Australian,0
48.0,Female,3,Director of Marketing,19.0,190000.0,Canada,Asian,0
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,White,0
29.0,Female,1,Financial Manager,4.0,55000.0,USA,White,0
45.0,Male,2,Marketing Manager,13.0,130000.0,USA,African American,0
25.0,Female,0,Sales Executive,1.0,35000.0,USA,Hispanic,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,Canada,White,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,China,Chinese,1
23.0,Male,1,Sales Representative,1.0,35000.0,Australia,Asian,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,USA,African American,0
26.0,Male,0,Sales Manager,2.0,40000.0,Australia,Australian,0
32.0,Female,1,Director of Marketing,8.0,80000.0,UK,Mixed,0
27.0,Male,3,Marketing Manager,4.0,55000.0,Canada,White,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,China,Chinese,0
36.0,Male,1,Sales Director,6.0,75000.0,Canada,White,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,China,Chinese,1
31.0,Male,0,Sales Associate,3.0,50000.0,Australia,White,0
29.0,Female,1,Financial Manager,4.0,55000.0,USA,African American,0
45.0,Male,2,Marketing Manager,13.0,130000.0,Australia,Australian,0
25.0,Female,0,Sales Executive,1.0,35000.0,Australia,Asian,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,USA,African American,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,USA,Hispanic,1
23.0,Male,1,Sales Representative,1.0,35000.0,USA,Hispanic,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,USA,African American,0
26.0,Male,0,Sales Manager,2.0,40000.0,UK,Welsh,0
32.0,Female,1,Director of Marketing,8.0,80000.0,China,Chinese,0
27.0,Male,3,Marketing Manager,4.0,55000.0,UK,Welsh,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,USA,White,0
36.0,Male,1,Sales Director,6.0,75000.0,UK,Welsh,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Australia,Australian,1
31.0,Male,0,Sales Associate,3.0,50000.0,Canada,Asian,0
29.0,Female,1,Financial Manager,4.0,55000.0,China,Korean,0
45.0,Male,2,Marketing Manager,13.0,130000.0,Canada,Asian,0
25.0,Female,0,Sales Executive,1.0,35000.0,UK,Mixed,0
41.0,Male,1,Content Marketing Manager,12.0,120000.0,Canada,Black,0
35.0,Female,3,Product Marketing Manager,9.0,95000.0,Australia,White,1
23.0,Male,1,Sales Representative,1.0,35000.0,USA,African American,0
42.0,Female,2,Digital Marketing Manager,14.0,140000.0,China,White,0
26.0,Male,0,Sales Manager,2.0,40000.0,China,Chinese,0
32.0,Female,1,Director of Marketing,8.0,80000.0,Canada,White,0
27.0,Male,3,Marketing Manager,4.0,55000.0,Australia,White,0
50.0,Female,2,Content Marketing Manager,19.0,190000.0,Canada,White,0
36.0,Male,1,Sales Director,6.0,75000.0,Australia,White,0
48.0,Female,3,Product Marketing Manager,17.0,170000.0,Canada,White,1
