ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
8486,1971,Master,Together,30538.0,1.0,0.0,01-10-2012,27.0,284,0.0,52,8.0,3.0,20.0,4.0,9.0,0.0,4.0,10.0,0,0,0,0,0,0,3.0,11.0,0
2186,1977,2n Cycle,Together,82326.0,0.0,0.0,10-03-2014,30.0,938,142.0,754,159.0,81.0,183.0,1.0,5.0,10.0,6.0,2.0,0,1,1,1,0,0,3.0,11.0,1
3286,1967,PhD,Divorced,26642.0,1.0,0.0,01-03-2014,71.0,13,2.0,15,2.0,2.0,8.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
8602,1964,Graduation,Divorced,69932.0,0.0,1.0,12-06-2013,97.0,412,172.0,153,150.0,105.0,57.0,2.0,7.0,6.0,11.0,4.0,0,0,0,0,0,0,3.0,11.0,0
3722,1972,Graduation,Single,44503.0,1.0,1.0,16-04-2014,83.0,31,1.0,8,0.0,0.0,8.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
6715,1948,PhD,Single,60200.0,0.0,1.0,02-01-2013,3.0,502,19.0,132,0.0,6.0,26.0,6.0,6.0,2.0,11.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4796,1952,Graduation,Divorced,49638.0,0.0,1.0,19-04-2014,71.0,18,10.0,3,3.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0,0,0,0,0,0,3.0,11.0,0
9612,1987,2n Cycle,Single,23830.0,0.0,0.0,07-02-2014,3.0,1,8.0,6,4.0,8.0,16.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
3766,1959,Master,Widow,33051.0,0.0,0.0,16-08-2012,15.0,100,71.0,243,108.0,94.0,219.0,3.0,9.0,1.0,8.0,9.0,0,0,0,0,0,0,3.0,11.0,1
1399,1958,Graduation,Married,72905.0,0.0,0.0,21-01-2014,52.0,407,114.0,445,181.0,165.0,203.0,1.0,3.0,7.0,9.0,1.0,0,0,0,1,0,0,3.0,11.0,0
1570,1951,PhD,Together,69702.0,0.0,1.0,19-02-2013,8.0,664,9.0,240,50.0,19.0,57.0,2.0,7.0,7.0,10.0,4.0,0,0,0,0,0,0,3.0,11.0,0
3426,1975,Graduation,Divorced,70300.0,1.0,0.0,15-07-2013,89.0,1045,61.0,338,60.0,46.0,46.0,3.0,5.0,5.0,13.0,8.0,0,0,0,0,0,0,3.0,11.0,0
3074,1984,PhD,Married,70643.0,0.0,0.0,15-10-2012,66.0,1218,107.0,304,23.0,143.0,33.0,1.0,5.0,8.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,1
8341,1969,PhD,Married,30396.0,1.0,0.0,30-04-2014,22.0,15,0.0,6,0.0,1.0,12.0,2.0,1.0,1.0,2.0,7.0,1,0,0,0,0,0,3.0,11.0,1
5180,1968,PhD,Divorced,50616.0,0.0,1.0,18-04-2014,56.0,128,0.0,16,0.0,1.0,4.0,2.0,4.0,0.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6461,1969,Master,Single,62772.0,0.0,1.0,19-05-2013,74.0,581,49.0,157,43.0,8.0,108.0,1.0,5.0,6.0,11.0,2.0,0,1,0,0,0,0,3.0,11.0,0
7679,1985,PhD,Single,30298.0,0.0,0.0,19-05-2014,48.0,6,3.0,12,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0,0,0,0,0,0,3.0,11.0,0
10702,1984,Graduation,Single,52413.0,1.0,0.0,03-11-2012,67.0,185,8.0,133,56.0,56.0,12.0,2.0,7.0,1.0,7.0,7.0,0,0,0,0,0,0,3.0,11.0,0
7505,1957,PhD,Married,44155.0,1.0,1.0,19-01-2014,24.0,22,1.0,9,0.0,0.0,14.0,1.0,1.0,1.0,2.0,4.0,0,0,0,0,0,0,3.0,11.0,0
5113,1971,PhD,Divorced,86979.0,0.0,0.0,07-11-2013,67.0,584,100.0,835,65.0,83.0,35.0,1.0,5.0,5.0,5.0,2.0,1,0,0,0,0,0,3.0,11.0,1
10858,1975,Graduation,Together,76532.0,1.0,1.0,09-09-2013,38.0,355,30.0,177,90.0,138.0,30.0,4.0,9.0,5.0,7.0,5.0,0,0,0,0,0,0,3.0,11.0,0
2961,1982,Graduation,Married,42081.0,1.0,0.0,26-02-2013,86.0,175,10.0,110,54.0,6.0,27.0,2.0,6.0,3.0,4.0,6.0,1,0,0,0,0,0,3.0,11.0,0
2747,1988,PhD,Married,67546.0,0.0,0.0,31-08-2012,90.0,864,134.0,768,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0,0,0,0,0,0,3.0,11.0,0
3010,1989,Master,Together,88420.0,0.0,0.0,02-05-2014,87.0,957,153.0,612,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,1,0,1,1,0,0,3.0,11.0,0
5790,1985,Graduation,Married,31158.0,1.0,0.0,27-01-2013,62.0,25,6.0,16,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6892,1968,Graduation,Divorced,61671.0,0.0,1.0,03-06-2014,23.0,641,7.0,56,0.0,0.0,28.0,8.0,10.0,4.0,6.0,8.0,0,1,0,1,0,0,3.0,11.0,0
1743,1974,Graduation,Single,69719.0,0.0,0.0,26-05-2014,99.0,273,86.0,208,177.0,14.0,43.0,1.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,3.0,11.0,0
3578,1949,Graduation,Divorced,49160.0,0.0,1.0,20-10-2013,29.0,122,21.0,43,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,0,0,0,0,0,0,3.0,11.0,0
8462,1978,Basic,Together,24882.0,1.0,0.0,09-09-2012,52.0,1,4.0,10,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1,0,0,0,0,0,3.0,11.0,0
5558,1954,PhD,Single,90933.0,0.0,0.0,31-03-2014,90.0,1020,31.0,430,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,0,0,1,0,0,0,3.0,11.0,0
4619,1945,PhD,Single,113734.0,0.0,0.0,28-05-2014,9.0,6,2.0,3,1.0,262.0,3.0,0.0,27.0,0.0,0.0,1.0,0,0,0,0,0,0,3.0,11.0,0
8780,1950,PhD,Together,59292.0,0.0,1.0,13-06-2013,71.0,378,14.0,68,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,0,0,0,0,0,0,3.0,11.0,0
10789,1964,PhD,Married,45759.0,1.0,1.0,23-02-2013,13.0,42,1.0,18,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10779,1983,Graduation,Single,22148.0,0.0,0.0,13-04-2014,16.0,15,5.0,14,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
5896,1987,Master,Married,73395.0,0.0,0.0,18-03-2014,94.0,272,7.0,80,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0,3.0,11.0,0
2337,1971,Graduation,Divorced,29819.0,1.0,0.0,24-10-2013,77.0,9,1.0,24,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10951,1968,Graduation,Married,45688.0,0.0,1.0,25-01-2014,20.0,279,0.0,18,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,0,1,0,0,0,0,3.0,11.0,0
544,1954,Graduation,Married,62820.0,0.0,0.0,11-05-2013,51.0,398,61.0,265,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0,0,0,0,0,0,3.0,11.0,0
17,1971,PhD,Married,60491.0,0.0,1.0,06-09-2013,81.0,637,47.0,237,12.0,19.0,76.0,4.0,6.0,11.0,7.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10680,1986,Graduation,Together,33235.0,1.0,0.0,05-02-2014,71.0,45,0.0,16,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
3265,1959,Graduation,Married,35701.0,0.0,0.0,19-03-2013,36.0,21,1.0,9,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
5623,1980,Master,Married,31535.0,1.0,0.0,26-09-2013,95.0,15,4.0,13,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,1,0,0,0,0,0,3.0,11.0,0
5832,1960,2n Cycle,Together,92556.0,0.0,0.0,20-04-2014,32.0,493,183.0,352,184.0,23.0,28.0,0.0,3.0,5.0,13.0,0.0,0,0,0,0,0,0,3.0,11.0,0
5544,1970,Graduation,Single,67384.0,0.0,1.0,10-11-2012,32.0,957,40.0,175,158.0,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0,1,0,0,0,0,3.0,11.0,0
6417,1971,Master,Together,80573.0,0.0,0.0,14-10-2012,85.0,829,138.0,430,60.0,92.0,15.0,1.0,4.0,6.0,13.0,2.0,0,0,0,0,0,0,3.0,11.0,0
5831,1967,Graduation,Married,77870.0,0.0,1.0,22-08-2012,93.0,1017,50.0,500,65.0,50.0,133.0,3.0,5.0,5.0,5.0,8.0,0,1,0,1,0,0,3.0,11.0,1
7101,1963,PhD,Widow,52278.0,0.0,1.0,25-01-2013,24.0,953,0.0,71,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,0,0,0,0,0,0,3.0,11.0,0
10176,1968,Graduation,Single,57107.0,0.0,1.0,24-08-2012,44.0,159,0.0,120,0.0,0.0,137.0,7.0,4.0,4.0,8.0,8.0,0,1,0,0,1,0,3.0,11.0,1
2326,1990,Graduation,Married,18929.0,0.0,0.0,16-02-2013,15.0,32,0.0,8,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4385,1981,PhD,Single,36038.0,1.0,0.0,31-05-2013,82.0,23,0.0,15,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
2929,1976,Graduation,Single,20180.0,0.0,0.0,20-02-2013,27.0,18,42.0,24,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10686,1965,PhD,Together,34230.0,1.0,1.0,26-12-2012,72.0,15,0.0,4,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
2546,1977,2n Cycle,Single,31878.0,0.0,1.0,22-06-2014,7.0,23,4.0,5,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,0,0,0,0,0,0,3.0,11.0,0
3283,1972,2n Cycle,Married,70932.0,0.0,1.0,19-01-2014,57.0,200,193.0,100,46.0,185.0,185.0,2.0,6.0,2.0,12.0,3.0,0,0,0,0,0,0,3.0,11.0,0
3138,1956,Graduation,Single,91249.0,0.0,0.0,20-10-2012,84.0,1324,27.0,119,71.0,108.0,27.0,0.0,7.0,9.0,6.0,4.0,0,1,1,1,1,0,3.0,11.0,1
4994,1943,Master,Single,77598.0,0.0,0.0,01-10-2013,53.0,1193,33.0,281,129.0,66.0,33.0,1.0,7.0,5.0,13.0,3.0,0,0,1,0,0,0,3.0,11.0,0
7966,1959,Graduation,Single,80982.0,1.0,1.0,08-01-2013,48.0,505,137.0,401,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,0,0,0,0,0,1,3.0,11.0,0
3112,1977,Master,Married,22701.0,1.0,0.0,05-09-2013,2.0,2,4.0,9,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10872,1969,PhD,Married,55212.0,0.0,1.0,23-11-2012,65.0,1103,0.0,45,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,0,1,0,0,1,0,3.0,11.0,0
2181,1970,Graduation,Married,70617.0,0.0,0.0,23-06-2013,45.0,353,61.0,753,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,0,0,0,0,0,0,3.0,11.0,0
1867,1957,Graduation,Single,64849.0,0.0,0.0,13-11-2012,42.0,652,48.0,350,94.0,84.0,108.0,1.0,9.0,3.0,6.0,5.0,0,0,0,0,0,0,3.0,11.0,1
1518,1965,Master,Married,62694.0,1.0,1.0,17-06-2013,29.0,379,6.0,157,25.0,91.0,91.0,5.0,9.0,3.0,7.0,7.0,0,0,0,0,0,0,3.0,11.0,0
5734,1974,PhD,Married,61917.0,1.0,1.0,20-11-2013,83.0,46,4.0,36,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
2878,1947,PhD,Married,67472.0,0.0,1.0,28-09-2013,93.0,162,31.0,127,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,0,0,0,0,0,0,3.0,11.0,0
1458,1982,Master,Married,21059.0,1.0,0.0,07-01-2014,40.0,8,3.0,19,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
7007,1968,Master,Married,29543.0,2.0,0.0,01-04-2014,47.0,17,3.0,18,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6200,1951,Graduation,Married,75903.0,0.0,1.0,08-04-2013,50.0,340,108.0,185,130.0,38.0,100.0,2.0,6.0,6.0,9.0,3.0,0,0,0,0,0,0,3.0,11.0,0
1403,1975,2n Cycle,Together,34984.0,1.0,1.0,06-09-2012,40.0,8,4.0,15,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
4827,1956,PhD,Single,54998.0,0.0,1.0,10-03-2013,3.0,154,22.0,202,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,0,0,0,0,0,0,3.0,11.0,1
6250,1949,PhD,Widow,54356.0,0.0,1.0,19-11-2012,62.0,710,15.0,30,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,0,0,0,0,0,0,3.0,11.0,1
9291,1959,Master,Married,34242.0,0.0,1.0,23-03-2014,25.0,8,2.0,4,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
2478,1973,Graduation,Married,25410.0,1.0,0.0,31-08-2013,48.0,2,2.0,4,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
1139,1984,PhD,Married,73356.0,0.0,0.0,06-02-2014,56.0,1050,14.0,322,0.0,14.0,112.0,1.0,5.0,11.0,5.0,2.0,1,0,1,1,0,0,3.0,11.0,1
5138,1950,Graduation,Together,28320.0,0.0,1.0,14-01-2013,68.0,19,1.0,14,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
5393,1977,Graduation,Single,23763.0,1.0,0.0,07-08-2012,64.0,22,0.0,6,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10413,1984,Graduation,Married,72570.0,0.0,0.0,25-04-2014,67.0,274,83.0,216,151.0,141.0,224.0,1.0,4.0,6.0,12.0,1.0,0,0,0,0,0,0,3.0,11.0,0
5015,1976,Master,Married,34529.0,1.0,0.0,14-09-2012,94.0,68,6.0,38,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,0,0,0,0,0,0,3.0,11.0,0
10868,1951,Graduation,Widow,70792.0,0.0,0.0,06-02-2013,82.0,344,45.0,654,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,0,0,0,0,0,0,3.0,11.0,0
10676,1982,Graduation,Married,63211.0,0.0,0.0,02-11-2012,3.0,145,193.0,459,205.0,26.0,145.0,2.0,3.0,8.0,7.0,2.0,0,0,0,0,0,0,3.0,11.0,1
2495,1974,Master,Married,83891.0,0.0,1.0,20-06-2014,24.0,217,38.0,350,111.0,85.0,15.0,1.0,4.0,7.0,10.0,1.0,0,0,0,0,0,0,3.0,11.0,0
7842,1968,Graduation,Single,36065.0,1.0,1.0,31-03-2013,54.0,18,7.0,34,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
9955,1954,Graduation,Together,39898.0,0.0,1.0,12-02-2013,20.0,69,8.0,26,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6663,1940,PhD,Single,51141.0,0.0,0.0,08-07-2013,96.0,144,0.0,7,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0,0,0,0,0,0,3.0,11.0,0
2162,1976,Graduation,Married,56939.0,0.0,1.0,18-09-2013,19.0,256,34.0,103,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0,0,0,0,0,0,3.0,11.0,0
3434,1951,Graduation,Single,80872.0,0.0,0.0,12-05-2014,60.0,483,72.0,567,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0,0,0,0,0,0,3.0,11.0,0
7919,1976,PhD,Together,72335.0,0.0,0.0,13-08-2012,2.0,1285,105.0,653,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0,0,0,0,0,0,3.0,11.0,1
5626,1964,PhD,Single,61798.0,0.0,0.0,23-11-2013,13.0,338,4.0,89,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0,0,0,0,0,0,3.0,11.0,0
6428,1950,PhD,Widow,76842.0,0.0,0.0,03-05-2014,37.0,605,10.0,345,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0,0,0,0,0,0,3.0,11.0,0
8514,1976,Graduation,Together,29478.0,1.0,0.0,17-01-2014,59.0,8,0.0,7,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10448,1956,Graduation,Single,46998.0,0.0,1.0,22-10-2012,55.0,172,41.0,86,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,1,0,0,0,0,0,3.0,11.0,0
2109,1990,Graduation,Single,96843.0,0.0,0.0,23-04-2013,60.0,448,71.0,951,40.0,17.0,17.0,1.0,6.0,11.0,10.0,2.0,0,0,1,0,0,0,3.0,11.0,1
7530,1950,PhD,Widow,56551.0,1.0,1.0,07-05-2014,48.0,67,4.0,32,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
8925,1965,Master,Married,70053.0,0.0,1.0,03-07-2013,38.0,512,53.0,98,81.0,179.0,89.0,3.0,8.0,5.0,10.0,5.0,0,0,0,0,0,0,3.0,11.0,0
3009,1962,PhD,Widow,71670.0,0.0,0.0,09-07-2013,8.0,1462,16.0,128,0.0,0.0,160.0,1.0,5.0,3.0,6.0,6.0,0,1,1,0,1,0,3.0,11.0,1
6355,1978,Graduation,Married,44359.0,1.0,1.0,17-06-2014,19.0,20,0.0,14,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,0,0,0,0,0,0,3.0,11.0,0
3517,1952,Graduation,Single,40887.0,1.0,1.0,06-05-2013,32.0,50,4.0,44,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,0,0,0,0,0,0,3.0,11.0,1
1158,1966,Graduation,Divorced,48877.0,0.0,1.0,05-01-2014,27.0,102,1.0,15,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6203,1947,Graduation,Together,74485.0,0.0,0.0,24-08-2013,58.0,499,149.0,815,173.0,49.0,49.0,1.0,6.0,7.0,12.0,3.0,0,0,0,0,0,0,3.0,11.0,0
7165,1972,Graduation,Together,64474.0,0.0,1.0,22-10-2013,59.0,381,35.0,172,56.0,86.0,93.0,2.0,8.0,2.0,10.0,5.0,0,0,0,0,0,0,3.0,11.0,0
3595,1963,Graduation,Together,77226.0,0.0,1.0,28-02-2014,29.0,631,43.0,239,128.0,76.0,21.0,2.0,6.0,8.0,12.0,3.0,0,0,0,0,0,0,3.0,11.0,0
8537,1949,Graduation,Widow,72643.0,0.0,0.0,27-02-2013,60.0,526,80.0,553,123.0,94.0,53.0,1.0,3.0,10.0,7.0,2.0,0,0,0,1,0,0,3.0,11.0,1
4331,1978,Master,Together,85738.0,0.0,0.0,23-01-2014,41.0,913,26.0,376,17.0,26.0,13.0,1.0,3.0,6.0,11.0,1.0,0,1,1,0,0,0,3.0,11.0,0
6281,1966,Graduation,Divorced,55686.0,0.0,1.0,14-02-2013,27.0,673,0.0,199,37.0,47.0,26.0,2.0,6.0,3.0,5.0,4.0,1,0,0,0,0,0,3.0,11.0,0
4338,1983,Graduation,Single,39062.0,1.0,0.0,25-03-2014,28.0,23,0.0,9,0.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,1,0,0,0,0,0,3.0,11.0,0
2452,1971,Graduation,Together,34600.0,1.0,1.0,01-01-2013,8.0,199,33.0,60,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,0,0,0,0,0,0,3.0,11.0,1
9507,1975,Graduation,Married,40794.0,0.0,1.0,07-04-2013,18.0,261,23.0,73,4.0,23.0,50.0,2.0,6.0,3.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
8360,1971,2n Cycle,Married,54690.0,1.0,1.0,07-11-2013,76.0,111,16.0,37,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,0,0,0,0,0,0,3.0,11.0,0
10311,1969,Graduation,Married,4428.0,0.0,1.0,05-10-2013,0.0,16,4.0,12,2.0,4.0,321.0,0.0,25.0,0.0,0.0,1.0,0,0,0,0,0,0,3.0,11.0,0
5117,1963,2n Cycle,Married,32632.0,0.0,0.0,02-08-2012,32.0,63,151.0,137,153.0,19.0,53.0,2.0,4.0,4.0,8.0,5.0,0,0,0,0,0,0,3.0,11.0,0
4867,1968,PhD,Single,38236.0,1.0,1.0,20-09-2013,2.0,58,0.0,18,2.0,0.0,10.0,4.0,3.0,0.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
9289,1979,Graduation,Married,36781.0,1.0,0.0,10-04-2014,16.0,29,1.0,17,0.0,3.0,13.0,1.0,2.0,1.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,1
10913,1984,Master,Single,31385.0,1.0,0.0,05-12-2012,56.0,3,2.0,12,0.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,1,0,0,0,0,0,3.0,11.0,1
3032,1984,Graduation,Married,24570.0,1.0,0.0,27-02-2013,97.0,28,34.0,62,11.0,14.0,44.0,3.0,4.0,0.0,4.0,9.0,0,0,0,0,0,0,3.0,11.0,0
8524,1974,PhD,Divorced,25509.0,1.0,0.0,18-09-2012,15.0,40,3.0,30,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0,0,0,0,0,0,3.0,11.0,1
3334,1951,Graduation,Married,94642.0,0.0,0.0,12-02-2014,35.0,879,143.0,797,106.0,143.0,143.0,0.0,5.0,7.0,9.0,1.0,0,0,1,1,0,0,3.0,11.0,0
4470,1962,Master,Married,58646.0,0.0,1.0,10-06-2013,3.0,62,1.0,44,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,0,0,0,0,0,0,3.0,11.0,0
1406,1975,Graduation,Single,53201.0,1.0,1.0,12-02-2013,49.0,280,7.0,81,20.0,0.0,27.0,8.0,6.0,3.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
8619,1957,Graduation,Together,21994.0,0.0,1.0,24-12-2012,4.0,9,0.0,6,3.0,1.0,3.0,1.0,0.0,0.0,3.0,5.0,0,0,0,0,0,0,3.0,11.0,0
10821,1978,Graduation,Married,57113.0,1.0,1.0,06-02-2013,45.0,182,4.0,33,0.0,2.0,42.0,6.0,4.0,1.0,5.0,7.0,0,0,0,0,0,0,3.0,11.0,0
4552,1991,Graduation,Married,51373.0,0.0,0.0,22-06-2013,37.0,83,2.0,101,64.0,26.0,117.0,1.0,3.0,5.0,3.0,4.0,0,0,0,0,0,0,3.0,11.0,0
898,1986,Graduation,Married,23477.0,1.0,0.0,21-10-2013,39.0,38,15.0,54,3.0,8.0,29.0,3.0,3.0,0.0,4.0,8.0,0,0,0,0,0,0,3.0,11.0,0
9797,1956,Graduation,Married,58116.0,0.0,1.0,13-04-2014,38.0,228,19.0,130,4.0,11.0,51.0,2.0,3.0,3.0,8.0,2.0,0,0,0,0,0,0,3.0,11.0,0
10949,1963,PhD,Divorced,72968.0,0.0,0.0,16-12-2013,8.0,1092,37.0,592,145.0,37.0,55.0,1.0,5.0,5.0,8.0,3.0,0,0,0,1,0,0,3.0,11.0,1
8212,1971,Master,Married,39791.0,0.0,1.0,28-03-2013,89.0,85,15.0,27,13.0,13.0,21.0,2.0,3.0,1.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
6248,1947,Master,Single,91712.0,0.0,0.0,17-10-2013,47.0,1276,24.0,746,94.0,29.0,48.0,0.0,9.0,7.0,11.0,3.0,0,0,1,0,0,0,3.0,11.0,1
10164,1958,Graduation,Single,94472.0,0.0,1.0,03-04-2014,75.0,1017,33.0,417,108.0,100.0,16.0,1.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0,3.0,11.0,0
4547,1960,Graduation,Together,13672.0,1.0,1.0,17-04-2013,86.0,6,2.0,9,2.0,1.0,5.0,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
6815,1980,2n Cycle,Married,96547.0,0.0,0.0,23-05-2014,4.0,448,21.0,125,52.0,101.0,62.0,0.0,7.0,6.0,8.0,2.0,1,0,1,1,0,0,3.0,11.0,1
4122,1975,Graduation,Married,79205.0,0.0,0.0,29-08-2012,73.0,504,23.0,117,179.0,28.0,44.0,1.0,6.0,5.0,4.0,4.0,0,0,0,1,0,0,3.0,11.0,1
10841,1975,PhD,Together,56559.0,0.0,1.0,25-12-2012,46.0,226,22.0,133,41.0,31.0,31.0,3.0,4.0,3.0,8.0,4.0,0,0,0,0,0,0,3.0,11.0,0
5370,1973,PhD,Married,32644.0,1.0,0.0,16-01-2013,38.0,239,3.0,141,0.0,7.0,23.0,4.0,7.0,1.0,6.0,8.0,1,0,0,0,0,0,3.0,11.0,0
176,1980,2n Cycle,Single,67506.0,0.0,1.0,02-01-2014,73.0,90,38.0,67,33.0,36.0,67.0,1.0,4.0,1.0,6.0,3.0,0,0,0,0,0,0,3.0,11.0,0
4860,1970,Graduation,Single,24206.0,1.0,0.0,08-03-2013,66.0,7,2.0,8,3.0,2.0,3.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0,3.0,11.0,0
10757,1967,PhD,Divorced,28420.0,1.0,0.0,24-12-2013,36.0,4,2.0,5,2.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0,3.0,11.0,0
4023,1970,Graduation,Married,22979.0,1.0,0.0,06-09-2012,29.0,16,17.0,19,20.0,21.0,22.0,3.0,3.0,2.0,2.0,8.0,0,0,0,0,0,0,3.0,11.0,1
6679,1966,Graduation,Single,33279.0,0.0,0.0,12-06-2014,29.0,10,3.0,3,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0,0,0,0,0,0,3.0,11.0,0
9923,1972,Master,Single,46423.0,1.0,1.0,18-09-2013,6.0,68,0.0,16,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0,0,0,0,0,0,3.0,11.0,0
7181,1977,Graduation,Married,30368.0,0.0,1.0,07-11-2013,97.0,35,0.0,13,2.0,0.0,2.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3.0,11.0,0
